timestamp,basket_mid,theoretical_value,discount,discount_pct,type,profit_potential
2400,30507.5,30546.0,-38.5,-0.12603941596281018,buy_basket_sell_components,38.5
2500,30510.0,30546.0,-36.0,-0.11785503830288745,buy_basket_sell_components,36.0
2600,30511.5,30547.0,-35.5,-0.11621435820211477,buy_basket_sell_components,35.5
2700,30512.0,30547.0,-35.0,-0.1145775362556061,buy_basket_sell_components,35.0
2800,30511.0,30547.0,-36.0,-0.11785118014862343,buy_basket_sell_components,36.0
2900,30508.5,30547.0,-38.5,-0.12603528988116672,buy_basket_sell_components,38.5
3000,30504.5,30543.0,-38.5,-0.1260517958288315,buy_basket_sell_components,38.5
3100,30502.5,30543.0,-40.5,-0.13259994106669287,buy_basket_sell_components,40.5
3200,30502.0,30543.0,-41.0,-0.1342369773761582,buy_basket_sell_components,41.0
3300,30498.5,30543.0,-44.5,-0.14569623154241562,buy_basket_sell_components,44.5
3400,30494.5,30543.0,-48.5,-0.15879252201813834,buy_basket_sell_components,48.5
3500,30496.0,30544.0,-48.0,-0.1571503404924044,buy_basket_sell_components,48.0
3600,30496.0,30543.0,-47.0,-0.15388141308974232,buy_basket_sell_components,47.0
3700,30493.5,30544.0,-50.5,-0.16533525405971713,buy_basket_sell_components,50.5
3800,30498.5,30544.0,-45.5,-0.14896542692509168,buy_basket_sell_components,45.5
3900,30501.0,30547.0,-46.0,-0.15058761907879661,buy_basket_sell_components,46.0
4000,30502.0,30549.0,-47.0,-0.15385118989164948,buy_basket_sell_components,47.0
4100,30504.0,30550.0,-46.0,-0.15057283142389527,buy_basket_sell_components,46.0
4200,30507.0,30548.0,-41.0,-0.13421500589236612,buy_basket_sell_components,41.0
4300,30504.5,30548.0,-43.5,-0.14239884771507136,buy_basket_sell_components,43.5
4400,30501.5,30546.0,-44.5,-0.14568192234662478,buy_basket_sell_components,44.5
4500,30503.0,30547.0,-44.0,-0.14404033129276198,buy_basket_sell_components,44.0
4600,30502.0,30547.0,-45.0,-0.1473139751857793,buy_basket_sell_components,45.0
4700,30505.0,30547.0,-42.0,-0.13749304350672734,buy_basket_sell_components,42.0
4800,30504.5,30547.0,-42.5,-0.139129865453236,buy_basket_sell_components,42.5
4900,30506.0,30550.0,-44.0,-0.14402618657937807,buy_basket_sell_components,44.0
5000,30508.0,30548.0,-40.0,-0.130941469163284,buy_basket_sell_components,40.0
5100,30507.5,30548.0,-40.5,-0.13257823752782508,buy_basket_sell_components,40.5
5200,30505.5,30546.0,-40.5,-0.13258691809074838,buy_basket_sell_components,40.5
5300,30508.5,30547.0,-38.5,-0.12603528988116672,buy_basket_sell_components,38.5
5400,30511.0,30546.0,-35.0,-0.11458128723891835,buy_basket_sell_components,35.0
5500,30510.5,30546.0,-35.5,-0.11621816277090291,buy_basket_sell_components,35.5
5600,30512.0,30545.0,-33.0,-0.10803732198395809,buy_basket_sell_components,33.0
5700,30513.5,30548.0,-34.5,-0.11293701715333246,buy_basket_sell_components,34.5
5800,30516.0,30550.0,-34.0,-0.11129296235679213,buy_basket_sell_components,34.0
5900,30516.5,30550.0,-33.5,-0.10965630114566284,buy_basket_sell_components,33.5
6000,30515.0,30550.0,-35.0,-0.11456628477905073,buy_basket_sell_components,35.0
6100,30516.5,30552.0,-35.5,-0.11619533909400367,buy_basket_sell_components,35.5
6200,30517.5,30550.0,-32.5,-0.10638297872340426,buy_basket_sell_components,32.5
6300,30515.0,30550.0,-35.0,-0.11456628477905073,buy_basket_sell_components,35.0
6400,30513.5,30550.0,-36.5,-0.11947626841243864,buy_basket_sell_components,36.5
6500,30512.0,30550.0,-38.0,-0.12438625204582651,buy_basket_sell_components,38.0
6600,30512.5,30550.0,-37.5,-0.12274959083469722,buy_basket_sell_components,37.5
6700,30508.0,30550.0,-42.0,-0.13747954173486088,buy_basket_sell_components,42.0
6800,30508.5,30549.0,-40.5,-0.1325738976725916,buy_basket_sell_components,40.5
6900,30508.0,30549.0,-41.0,-0.13421061245867294,buy_basket_sell_components,41.0
7000,30508.5,30549.0,-40.5,-0.1325738976725916,buy_basket_sell_components,40.5
7100,30509.5,30548.0,-38.5,-0.12603116406966086,buy_basket_sell_components,38.5
7200,30509.5,30548.0,-38.5,-0.12603116406966086,buy_basket_sell_components,38.5
7300,30509.0,30548.0,-39.0,-0.1276679324342019,buy_basket_sell_components,39.0
7400,30506.5,30543.0,-36.5,-0.11950365059097011,buy_basket_sell_components,36.5
7500,30504.0,30543.0,-39.0,-0.12768883213829682,buy_basket_sell_components,39.0
7600,30505.0,30543.0,-38.0,-0.12441475951936615,buy_basket_sell_components,38.0
7700,30508.0,30544.0,-36.0,-0.11786275536930331,buy_basket_sell_components,36.0
7800,30507.5,30544.0,-36.5,-0.11949973808276584,buy_basket_sell_components,36.5
7900,30509.5,30544.0,-34.5,-0.11295180722891565,buy_basket_sell_components,34.5
8000,30506.5,30544.0,-37.5,-0.12277370350969094,buy_basket_sell_components,37.5
8100,30506.0,30545.0,-39.0,-0.12768047143558683,buy_basket_sell_components,39.0
8200,30511.0,30544.0,-33.0,-0.10804085908852804,buy_basket_sell_components,33.0
8300,30514.5,30548.0,-33.5,-0.10966348042425035,buy_basket_sell_components,33.5
8400,30512.0,30546.0,-34.0,-0.11130753617494926,buy_basket_sell_components,34.0
8500,30513.0,30549.0,-36.0,-0.11784346459785917,buy_basket_sell_components,36.0
8600,30517.5,30548.0,-30.5,-0.09984287023700406,buy_basket_sell_components,30.5
8700,30517.5,30547.0,-29.5,-0.09657249484401087,buy_basket_sell_components,29.5
8800,30516.0,30546.0,-30.0,-0.09821253191907287,buy_basket_sell_components,30.0
8900,30515.5,30546.0,-30.5,-0.09984940745105743,buy_basket_sell_components,30.5
9000,30517.0,30544.0,-27.0,-0.08839706652697749,buy_basket_sell_components,27.0
9100,30512.0,30543.0,-31.0,-0.10149625118685132,buy_basket_sell_components,31.0
9200,30511.0,30543.0,-32.0,-0.10477032380578201,buy_basket_sell_components,32.0
9300,30514.5,30543.0,-28.5,-0.09331106963952461,buy_basket_sell_components,28.5
9400,30516.5,30543.0,-26.5,-0.08676292440166322,buy_basket_sell_components,26.5
9500,30516.5,30545.0,-28.5,-0.09330495989523654,buy_basket_sell_components,28.5
9600,30513.0,30541.0,-28.0,-0.09168003667201467,buy_basket_sell_components,28.0
9700,30514.0,30542.0,-28.0,-0.09167703490275686,buy_basket_sell_components,28.0
9800,30512.5,30542.0,-29.5,-0.09658830462969026,buy_basket_sell_components,29.5
9900,30516.0,30542.0,-26.0,-0.08512867526684566,buy_basket_sell_components,26.0
10000,30515.5,30542.0,-26.5,-0.08676576517582346,buy_basket_sell_components,26.5
10100,30516.0,30542.0,-26.0,-0.08512867526684566,buy_basket_sell_components,26.0
10200,30514.5,30541.0,-26.5,-0.08676860613601389,buy_basket_sell_components,26.5
10300,30513.5,30542.0,-28.5,-0.09331412481173466,buy_basket_sell_components,28.5
10400,30511.5,30542.0,-30.5,-0.09986248444764587,buy_basket_sell_components,30.5
10500,30511.5,30542.0,-30.5,-0.09986248444764587,buy_basket_sell_components,30.5
10600,30509.5,30542.0,-32.5,-0.10641084408355708,buy_basket_sell_components,32.5
10700,30510.0,30542.0,-32.0,-0.10477375417457928,buy_basket_sell_components,32.0
10800,30514.0,30542.0,-28.0,-0.09167703490275686,buy_basket_sell_components,28.0
10900,30513.5,30542.0,-28.5,-0.09331412481173466,buy_basket_sell_components,28.5
11000,30514.5,30542.0,-27.5,-0.09003994499377906,buy_basket_sell_components,27.5
11100,30515.0,30543.0,-28.0,-0.09167403333005926,buy_basket_sell_components,28.0
11200,30515.0,30545.0,-30.0,-0.09821574725814373,buy_basket_sell_components,30.0
11300,30514.5,30544.0,-29.5,-0.09658198009429021,buy_basket_sell_components,29.5
11400,30514.5,30546.0,-31.5,-0.10312315851502651,buy_basket_sell_components,31.5
11500,30516.0,30548.0,-32.0,-0.10475317533062721,buy_basket_sell_components,32.0
11600,30517.0,30548.0,-31.0,-0.1014796386015451,buy_basket_sell_components,31.0
11700,30519.5,30549.0,-29.5,-0.09656617237880127,buy_basket_sell_components,29.5
11800,30520.5,30548.0,-27.5,-0.09002226004975776,buy_basket_sell_components,27.5
11900,30520.0,30547.0,-27.0,-0.08838838511146757,buy_basket_sell_components,27.0
12000,30522.0,30547.0,-25.0,-0.08184109732543295,buy_basket_sell_components,25.0
12100,30526.5,30549.0,-22.5,-0.07365216537366198,buy_basket_sell_components,22.5
12200,30528.5,30549.0,-20.5,-0.06710530622933647,buy_basket_sell_components,20.5
12300,30525.5,30548.0,-22.5,-0.07365457640434726,buy_basket_sell_components,22.5
12400,30524.0,30547.0,-23.0,-0.07529380953939831,buy_basket_sell_components,23.0
12500,30524.0,30548.0,-24.0,-0.0785648814979704,buy_basket_sell_components,24.0
12600,30518.5,30548.0,-29.5,-0.09656933350792196,buy_basket_sell_components,29.5
12700,30520.5,30548.0,-27.5,-0.09002226004975776,buy_basket_sell_components,27.5
12800,30518.5,30547.0,-28.5,-0.09329885095099355,buy_basket_sell_components,28.5
12900,30518.0,30547.0,-29.0,-0.09493567289750221,buy_basket_sell_components,29.0
13000,30519.0,30548.0,-29.0,-0.09493256514338091,buy_basket_sell_components,29.0
13100,30517.0,30548.0,-31.0,-0.1014796386015451,buy_basket_sell_components,31.0
13200,30514.0,30546.0,-32.0,-0.10476003404701108,buy_basket_sell_components,32.0
13300,30514.5,30546.0,-31.5,-0.10312315851502651,buy_basket_sell_components,31.5
13400,30513.5,30546.0,-32.5,-0.10639690957899561,buy_basket_sell_components,32.5
13500,30516.5,30549.0,-32.5,-0.10638646109528954,buy_basket_sell_components,32.5
13600,30518.5,30551.0,-32.5,-0.10637949657949003,buy_basket_sell_components,32.5
13700,30513.5,30551.0,-37.5,-0.12274557297633465,buy_basket_sell_components,37.5
13800,30516.5,30552.0,-35.5,-0.11619533909400367,buy_basket_sell_components,35.5
13900,30517.0,30552.0,-35.0,-0.11455878502225714,buy_basket_sell_components,35.0
14000,30514.5,30551.0,-36.5,-0.11947235769696574,buy_basket_sell_components,36.5
14100,30514.5,30555.0,-40.5,-0.1325478645066274,buy_basket_sell_components,40.5
14200,30512.0,30553.0,-41.0,-0.13419304159984288,buy_basket_sell_components,41.0
14300,30515.5,30554.0,-38.5,-0.12600641487202985,buy_basket_sell_components,38.5
14400,30511.5,30554.0,-42.5,-0.13909799044314983,buy_basket_sell_components,42.5
14500,30511.0,30553.0,-42.0,-0.1374660426144732,buy_basket_sell_components,42.0
14600,30511.0,30552.0,-41.0,-0.1341974338832155,buy_basket_sell_components,41.0
14700,30505.5,30551.0,-45.5,-0.14893129521128604,buy_basket_sell_components,45.5
14800,30505.0,30554.0,-49.0,-0.16037180074621982,buy_basket_sell_components,49.0
14900,30503.5,30554.0,-50.5,-0.1652811415853898,buy_basket_sell_components,50.5
15000,30500.0,30554.0,-54.0,-0.17673627021011978,buy_basket_sell_components,54.0
15100,30499.0,30552.0,-53.0,-0.17347473160513222,buy_basket_sell_components,53.0
15200,30499.0,30550.0,-51.0,-0.16693944353518822,buy_basket_sell_components,51.0
15300,30496.5,30550.0,-53.5,-0.17512274959083468,buy_basket_sell_components,53.5
15400,30494.5,30550.0,-55.5,-0.18166939443535188,buy_basket_sell_components,55.5
15500,30494.0,30549.0,-55.0,-0.18003862646895152,buy_basket_sell_components,55.0
15600,30494.5,30548.0,-53.5,-0.17513421500589238,buy_basket_sell_components,53.5
15700,30494.5,30549.0,-54.5,-0.17840191168287015,buy_basket_sell_components,54.5
15800,30494.5,30549.0,-54.5,-0.17840191168287015,buy_basket_sell_components,54.5
15900,30495.0,30549.0,-54.0,-0.17676519689678877,buy_basket_sell_components,54.0
16000,30496.5,30549.0,-52.5,-0.17185505253854463,buy_basket_sell_components,52.5
16100,30495.0,30550.0,-55.0,-0.18003273322422259,buy_basket_sell_components,55.0
16200,30496.0,30550.0,-54.0,-0.17675941080196397,buy_basket_sell_components,54.0
16300,30495.5,30550.0,-54.5,-0.1783960720130933,buy_basket_sell_components,54.5
16400,30494.5,30549.0,-54.5,-0.17840191168287015,buy_basket_sell_components,54.5
16500,30493.5,30549.0,-55.5,-0.1816753412550329,buy_basket_sell_components,55.5
16600,30489.5,30547.0,-57.5,-0.18823452384849576,buy_basket_sell_components,57.5
16700,30493.5,30547.0,-53.5,-0.17513994827642648,buy_basket_sell_components,53.5
16800,30496.0,30547.0,-51.0,-0.16695583854388318,buy_basket_sell_components,51.0
16900,30497.5,30547.0,-49.5,-0.16204537270435723,buy_basket_sell_components,49.5
17000,30497.0,30547.0,-50.0,-0.1636821946508659,buy_basket_sell_components,50.0
17100,30499.5,30552.0,-52.5,-0.1718381775333857,buy_basket_sell_components,52.5
17200,30498.5,30550.0,-51.5,-0.1685761047463175,buy_basket_sell_components,51.5
17300,30501.5,30553.0,-51.5,-0.1685595522534612,buy_basket_sell_components,51.5
17400,30502.5,30555.0,-52.5,-0.1718213058419244,buy_basket_sell_components,52.5
17500,30505.5,30556.0,-50.5,-0.16527032334075142,buy_basket_sell_components,50.5
17600,30505.0,30556.0,-51.0,-0.16690666317580835,buy_basket_sell_components,51.0
17700,30506.0,30558.0,-52.0,-0.17016820472544014,buy_basket_sell_components,52.0
17800,30506.0,30558.0,-52.0,-0.17016820472544014,buy_basket_sell_components,52.0
17900,30504.5,30557.0,-52.5,-0.17181005988807801,buy_basket_sell_components,52.5
18000,30503.5,30557.0,-53.5,-0.17508263245737474,buy_basket_sell_components,53.5
18100,30507.5,30558.0,-50.5,-0.16525950651220628,buy_basket_sell_components,50.5
18200,30505.5,30558.0,-52.5,-0.17180443746318477,buy_basket_sell_components,52.5
18300,30508.5,30558.0,-49.5,-0.16198704103671707,buy_basket_sell_components,49.5
18400,30505.0,30558.0,-53.0,-0.17344067020092938,buy_basket_sell_components,53.0
18500,30503.5,30556.0,-52.5,-0.1718156826809792,buy_basket_sell_components,52.5
18600,30502.5,30556.0,-53.5,-0.17508836235109307,buy_basket_sell_components,53.5
18700,30502.5,30558.0,-55.5,-0.18162183388965247,buy_basket_sell_components,55.5
18800,30504.5,30558.0,-53.5,-0.17507690293867398,buy_basket_sell_components,53.5
18900,30502.5,30556.0,-53.5,-0.17508836235109307,buy_basket_sell_components,53.5
19000,30506.5,30556.0,-49.5,-0.16199764367063751,buy_basket_sell_components,49.5
19100,30507.5,30556.0,-48.5,-0.15872496400052363,buy_basket_sell_components,48.5
19200,30506.5,30558.0,-51.5,-0.16853197198769554,buy_basket_sell_components,51.5
19300,30508.5,30558.0,-49.5,-0.16198704103671707,buy_basket_sell_components,49.5
19400,30507.0,30558.0,-51.0,-0.16689573924995094,buy_basket_sell_components,51.0
19500,30506.5,30555.0,-48.5,-0.15873015873015872,buy_basket_sell_components,48.5
19600,30507.5,30558.0,-50.5,-0.16525950651220628,buy_basket_sell_components,50.5
19700,30506.0,30557.0,-51.0,-0.16690120103413292,buy_basket_sell_components,51.0
19800,30506.0,30557.0,-51.0,-0.16690120103413292,buy_basket_sell_components,51.0
19900,30501.5,30557.0,-55.5,-0.1816277775959682,buy_basket_sell_components,55.5
20000,30502.0,30554.0,-52.0,-0.1701904824245598,buy_basket_sell_components,52.0
20100,30505.5,30557.0,-51.5,-0.1685374873187813,buy_basket_sell_components,51.5
20200,30506.0,30557.0,-51.0,-0.16690120103413292,buy_basket_sell_components,51.0
20300,30506.5,30557.0,-50.5,-0.16526491474948457,buy_basket_sell_components,50.5
20400,30505.5,30558.0,-52.5,-0.17180443746318477,buy_basket_sell_components,52.5
20500,30503.0,30558.0,-55.0,-0.17998560115190784,buy_basket_sell_components,55.0
20600,30503.0,30558.0,-55.0,-0.17998560115190784,buy_basket_sell_components,55.0
20700,30502.5,30558.0,-55.5,-0.18162183388965247,buy_basket_sell_components,55.5
20800,30501.5,30557.0,-55.5,-0.1816277775959682,buy_basket_sell_components,55.5
20900,30503.5,30559.0,-55.5,-0.1816158905723355,buy_basket_sell_components,55.5
21000,30505.0,30559.0,-54.0,-0.1767073529892994,buy_basket_sell_components,54.0
21100,30503.5,30557.0,-53.5,-0.17508263245737474,buy_basket_sell_components,53.5
21200,30503.5,30559.0,-55.5,-0.1816158905723355,buy_basket_sell_components,55.5
21300,30509.0,30561.0,-52.0,-0.17015150027813225,buy_basket_sell_components,52.0
21400,30509.0,30560.0,-51.0,-0.16688481675392672,buy_basket_sell_components,51.0
21500,30509.0,30560.0,-51.0,-0.16688481675392672,buy_basket_sell_components,51.0
21600,30511.0,30562.0,-51.0,-0.166873895687455,buy_basket_sell_components,51.0
21700,30509.0,30562.0,-53.0,-0.17341797002813952,buy_basket_sell_components,53.0
21800,30510.0,30562.0,-52.0,-0.17014593285779725,buy_basket_sell_components,52.0
21900,30509.0,30560.0,-51.0,-0.16688481675392672,buy_basket_sell_components,51.0
22000,30509.5,30561.0,-51.5,-0.16851542816007328,buy_basket_sell_components,51.5
22100,30512.0,30562.0,-50.0,-0.16360185851711276,buy_basket_sell_components,50.0
22200,30512.5,30562.0,-49.5,-0.16196583993194164,buy_basket_sell_components,49.5
22300,30511.0,30561.0,-50.0,-0.1636072118058964,buy_basket_sell_components,50.0
22400,30509.5,30561.0,-51.5,-0.16851542816007328,buy_basket_sell_components,51.5
22500,30511.0,30562.0,-51.0,-0.166873895687455,buy_basket_sell_components,51.0
22600,30512.5,30562.0,-49.5,-0.16196583993194164,buy_basket_sell_components,49.5
22700,30513.5,30563.0,-49.5,-0.16196054052285444,buy_basket_sell_components,49.5
22800,30514.0,30563.0,-49.0,-0.16032457546706802,buy_basket_sell_components,49.0
22900,30510.5,30563.0,-52.5,-0.17177633085757288,buy_basket_sell_components,52.5
23000,30506.5,30562.0,-55.5,-0.18159806295399517,buy_basket_sell_components,55.5
23100,30507.5,30562.0,-54.5,-0.17832602578365292,buy_basket_sell_components,54.5
23200,30509.0,30562.0,-53.0,-0.17341797002813952,buy_basket_sell_components,53.0
23300,30506.0,30563.0,-57.0,-0.18650001635965055,buy_basket_sell_components,57.0
23400,30504.0,30558.0,-54.0,-0.17671313567641864,buy_basket_sell_components,54.0
23500,30503.5,30559.0,-55.5,-0.1816158905723355,buy_basket_sell_components,55.5
23600,30507.0,30558.0,-51.0,-0.16689573924995094,buy_basket_sell_components,51.0
23700,30505.0,30558.0,-53.0,-0.17344067020092938,buy_basket_sell_components,53.0
23800,30506.0,30558.0,-52.0,-0.17016820472544014,buy_basket_sell_components,52.0
23900,30504.5,30558.0,-53.5,-0.17507690293867398,buy_basket_sell_components,53.5
24000,30503.5,30559.0,-55.5,-0.1816158905723355,buy_basket_sell_components,55.5
24100,30500.5,30559.0,-58.5,-0.19143296573840765,buy_basket_sell_components,58.5
24200,30500.5,30560.0,-59.5,-0.19469895287958114,buy_basket_sell_components,59.5
24300,30501.5,30561.0,-59.5,-0.19469258204901674,buy_basket_sell_components,59.5
24400,30506.0,30561.0,-55.0,-0.17996793298648606,buy_basket_sell_components,55.0
24500,30504.5,30561.0,-56.5,-0.18487614934066293,buy_basket_sell_components,56.5
24600,30505.5,30560.0,-54.5,-0.17833769633507854,buy_basket_sell_components,54.5
24700,30507.0,30558.0,-51.0,-0.16689573924995094,buy_basket_sell_components,51.0
24800,30512.0,30560.0,-48.0,-0.15706806282722513,buy_basket_sell_components,48.0
24900,30509.5,30561.0,-51.5,-0.16851542816007328,buy_basket_sell_components,51.5
25000,30507.0,30561.0,-54.0,-0.17669578875036812,buy_basket_sell_components,54.0
25100,30508.0,30558.0,-50.0,-0.16362327377446167,buy_basket_sell_components,50.0
25200,30511.0,30558.0,-47.0,-0.15380587734799397,buy_basket_sell_components,47.0
25300,30510.5,30560.0,-49.5,-0.1619764397905759,buy_basket_sell_components,49.5
25400,30507.5,30559.0,-51.5,-0.16852645701757255,buy_basket_sell_components,51.5
25500,30510.5,30558.0,-47.5,-0.15544211008573858,buy_basket_sell_components,47.5
25600,30509.0,30559.0,-50.0,-0.16361791943453646,buy_basket_sell_components,50.0
25700,30512.5,30556.0,-43.5,-0.14236156564995417,buy_basket_sell_components,43.5
25800,30505.5,30555.0,-49.5,-0.16200294550810015,buy_basket_sell_components,49.5
25900,30503.0,30555.0,-52.0,-0.1701849124529537,buy_basket_sell_components,52.0
26000,30504.0,30555.0,-51.0,-0.16691212567501226,buy_basket_sell_components,51.0
26100,30503.0,30553.0,-50.0,-0.16365005073151573,buy_basket_sell_components,50.0
26200,30500.5,30555.0,-54.5,-0.17836687939780724,buy_basket_sell_components,54.5
26300,30499.0,30555.0,-56.0,-0.18327605956471935,buy_basket_sell_components,56.0
26400,30499.0,30553.0,-54.0,-0.176742054790037,buy_basket_sell_components,54.0
26500,30497.5,30555.0,-57.5,-0.18818523973163148,buy_basket_sell_components,57.5
26600,30495.0,30551.0,-56.0,-0.18330005564465976,buy_basket_sell_components,56.0
26700,30496.5,30550.0,-53.5,-0.17512274959083468,buy_basket_sell_components,53.5
26800,30497.0,30550.0,-53.0,-0.1734860883797054,buy_basket_sell_components,53.0
26900,30494.0,30552.0,-58.0,-0.18984027232259754,buy_basket_sell_components,58.0
27000,30497.5,30554.0,-56.5,-0.18491850494206977,buy_basket_sell_components,56.5
27100,30497.5,30554.0,-56.5,-0.18491850494206977,buy_basket_sell_components,56.5
27200,30498.5,30553.0,-54.5,-0.17837855529735214,buy_basket_sell_components,54.5
27300,30501.0,30551.0,-50.0,-0.1636607639684462,buy_basket_sell_components,50.0
27400,30504.5,30552.0,-47.5,-0.1554726368159204,buy_basket_sell_components,47.5
27500,30506.5,30554.0,-47.5,-0.15546245990704982,buy_basket_sell_components,47.5
27600,30507.5,30554.0,-46.5,-0.15218956601426983,buy_basket_sell_components,46.5
27700,30511.0,30554.0,-43.0,-0.14073443738953983,buy_basket_sell_components,43.0
27800,30515.0,30555.0,-40.0,-0.13091147111765666,buy_basket_sell_components,40.0
27900,30518.0,30556.0,-38.0,-0.12436182746432779,buy_basket_sell_components,38.0
28000,30518.0,30556.0,-38.0,-0.12436182746432779,buy_basket_sell_components,38.0
28100,30518.0,30558.0,-40.0,-0.13089861901956934,buy_basket_sell_components,40.0
28200,30522.0,30559.0,-37.0,-0.121077260381557,buy_basket_sell_components,37.0
28300,30519.5,30555.0,-35.5,-0.11618393061692031,buy_basket_sell_components,35.5
28400,30522.0,30557.0,-35.0,-0.11454003992538535,buy_basket_sell_components,35.0
28500,30519.5,30555.0,-35.5,-0.11618393061692031,buy_basket_sell_components,35.5
28600,30520.5,30554.0,-33.5,-0.10964194540812988,buy_basket_sell_components,33.5
28700,30521.0,30554.0,-33.0,-0.10800549846173987,buy_basket_sell_components,33.0
28800,30521.5,30554.0,-32.5,-0.10636905151534988,buy_basket_sell_components,32.5
28900,30520.0,30554.0,-34.0,-0.11127839235451986,buy_basket_sell_components,34.0
29000,30518.0,30554.0,-36.0,-0.11782418014007986,buy_basket_sell_components,36.0
29100,30516.5,30554.0,-37.5,-0.12273352097924985,buy_basket_sell_components,37.5
29200,30514.5,30554.0,-39.5,-0.12927930876480984,buy_basket_sell_components,39.5
29300,30517.5,30554.0,-36.5,-0.11946062708646984,buy_basket_sell_components,36.5
29400,30512.5,30554.0,-41.5,-0.13582509655036984,buy_basket_sell_components,41.5
29500,30516.5,30554.0,-37.5,-0.12273352097924985,buy_basket_sell_components,37.5
29600,30514.0,30549.0,-35.0,-0.11457003502569642,buy_basket_sell_components,35.0
29700,30511.5,30552.0,-40.5,-0.13256087981146897,buy_basket_sell_components,40.5
29800,30513.0,30554.0,-41.0,-0.13418864960397986,buy_basket_sell_components,41.0
29900,30510.5,30552.0,-41.5,-0.13583398795496202,buy_basket_sell_components,41.5
30000,30512.5,30551.0,-38.5,-0.1260187882557036,buy_basket_sell_components,38.5
30100,30510.0,30551.0,-41.0,-0.13420182645412587,buy_basket_sell_components,41.0
30200,30513.5,30552.0,-38.5,-0.12601466352448285,buy_basket_sell_components,38.5
30300,30512.0,30552.0,-40.0,-0.13092432573972246,buy_basket_sell_components,40.0
30400,30512.5,30552.0,-39.5,-0.12928777166797592,buy_basket_sell_components,39.5
30500,30512.0,30552.0,-40.0,-0.13092432573972246,buy_basket_sell_components,40.0
30600,30509.0,30553.0,-44.0,-0.14401204464373382,buy_basket_sell_components,44.0
30700,30509.5,30553.0,-43.5,-0.14237554413641867,buy_basket_sell_components,43.5
30800,30509.0,30553.0,-44.0,-0.14401204464373382,buy_basket_sell_components,44.0
30900,30511.5,30553.0,-41.5,-0.13582954210715806,buy_basket_sell_components,41.5
31000,30510.0,30553.0,-43.0,-0.14073904362910353,buy_basket_sell_components,43.0
31100,30513.0,30553.0,-40.0,-0.13092004058521256,buy_basket_sell_components,40.0
31200,30517.5,30553.0,-35.5,-0.11619153601937617,buy_basket_sell_components,35.5
31300,30520.5,30555.0,-34.5,-0.11291114383897888,buy_basket_sell_components,34.5
31400,30522.5,30554.0,-31.5,-0.10309615762256988,buy_basket_sell_components,31.5
31500,30521.0,30556.0,-35.0,-0.11454378845398613,buy_basket_sell_components,35.0
31600,30522.5,30554.0,-31.5,-0.10309615762256988,buy_basket_sell_components,31.5
31700,30521.0,30554.0,-33.0,-0.10800549846173987,buy_basket_sell_components,33.0
31800,30522.5,30554.0,-31.5,-0.10309615762256988,buy_basket_sell_components,31.5
31900,30518.5,30554.0,-35.5,-0.11618773319368986,buy_basket_sell_components,35.5
32000,30520.5,30554.0,-33.5,-0.10964194540812988,buy_basket_sell_components,33.5
32100,30522.5,30554.0,-31.5,-0.10309615762256988,buy_basket_sell_components,31.5
32200,30524.0,30554.0,-30.0,-0.09818681678339988,buy_basket_sell_components,30.0
32300,30525.5,30555.0,-29.5,-0.09654720994927181,buy_basket_sell_components,29.5
