timestamp,basket_mid,theoretical_value,discount,discount_pct,type,profit_potential
7800,59227.0,59308.5,-81.5,-0.1374170650075453,buy_basket_sell_components,81.5
7900,59227.0,59308.5,-81.5,-0.1374170650075453,buy_basket_sell_components,81.5
8000,59232.5,59309.0,-76.5,-0.12898548281036606,buy_basket_sell_components,76.5
8100,59228.5,59310.0,-81.5,-0.1374135896138931,buy_basket_sell_components,81.5
8200,59226.5,59307.5,-81.0,-0.13657631834085066,buy_basket_sell_components,81.0
8300,59229.0,59314.0,-85.0,-0.14330512189365074,buy_basket_sell_components,85.0
8400,59227.5,59311.5,-84.0,-0.14162514857995498,buy_basket_sell_components,84.0
8500,59225.5,59316.0,-90.5,-0.15257266167644482,buy_basket_sell_components,90.5
8600,59228.5,59315.5,-87.0,-0.14667329787323719,buy_basket_sell_components,87.0
8700,59224.5,59313.5,-89.0,-0.1500501572154737,buy_basket_sell_components,89.0
8800,59218.5,59311.5,-93.0,-0.156799271642093,buy_basket_sell_components,93.0
8900,59216.5,59311.5,-95.0,-0.1601712989892348,buy_basket_sell_components,95.0
9000,59217.0,59308.5,-91.5,-0.15427805457902324,buy_basket_sell_components,91.5
9100,59216.0,59310.5,-94.5,-0.159330978494533,buy_basket_sell_components,94.5
9200,59222.5,59310.0,-87.5,-0.1475299274995785,buy_basket_sell_components,87.5
9300,59222.0,59310.0,-88.0,-0.14837295565671893,buy_basket_sell_components,88.0
9400,59219.5,59310.0,-90.5,-0.1525880964424212,buy_basket_sell_components,90.5
9500,59216.5,59313.0,-96.5,-0.16269620487920017,buy_basket_sell_components,96.5
9600,59210.0,59307.0,-97.0,-0.1635557354106598,buy_basket_sell_components,97.0
9700,59206.5,59307.5,-101.0,-0.17029886607933228,buy_basket_sell_components,101.0
9800,59202.5,59308.0,-105.5,-0.17788493963714846,buy_basket_sell_components,105.5
9900,59207.5,59308.5,-101.0,-0.1702959946719273,buy_basket_sell_components,101.0
10000,59209.5,59307.5,-98.0,-0.16524048391856005,buy_basket_sell_components,98.0
10100,59213.0,59308.0,-95.0,-0.16018075133202941,buy_basket_sell_components,95.0
10200,59214.5,59306.0,-91.5,-0.15428455805483424,buy_basket_sell_components,91.5
10300,59219.0,59307.5,-88.5,-0.14922227374278127,buy_basket_sell_components,88.5
10400,59223.5,59308.5,-85.0,-0.14331841135756257,buy_basket_sell_components,85.0
10500,59221.5,59308.5,-87.0,-0.14669060927185817,buy_basket_sell_components,87.0
10600,59220.5,59307.5,-87.0,-0.14669308266239514,buy_basket_sell_components,87.0
10700,59226.5,59307.5,-81.0,-0.13657631834085066,buy_basket_sell_components,81.0
10800,59229.5,59307.5,-78.0,-0.1315179361800784,buy_basket_sell_components,78.0
10900,59233.5,59307.5,-74.0,-0.12477342663238207,buy_basket_sell_components,74.0
11000,59231.0,59308.0,-77.0,-0.1298307142375396,buy_basket_sell_components,77.0
11100,59240.5,59310.0,-69.5,-0.11718091384252233,buy_basket_sell_components,69.5
11200,59239.0,59313.0,-74.0,-0.12476185659130376,buy_basket_sell_components,74.0
11300,59234.0,59311.5,-77.5,-0.1306660597017442,buy_basket_sell_components,77.5
11400,59233.5,59315.0,-81.5,-0.13740200623788248,buy_basket_sell_components,81.5
11500,59236.0,59319.0,-83.0,-0.13992144169658963,buy_basket_sell_components,83.0
11600,59240.5,59319.0,-78.5,-0.13233533943593115,buy_basket_sell_components,78.5
11700,59233.5,59320.0,-86.5,-0.14581928523263654,buy_basket_sell_components,86.5
11800,59234.5,59320.5,-86.0,-0.14497517721529657,buy_basket_sell_components,86.0
11900,59233.5,59319.0,-85.5,-0.144135942952511,buy_basket_sell_components,85.5
12000,59242.0,59319.0,-77.0,-0.12980663868237832,buy_basket_sell_components,77.0
12100,59245.0,59323.0,-78.0,-0.13148357298181146,buy_basket_sell_components,78.0
12200,59237.5,59323.0,-85.5,-0.14412622423006252,buy_basket_sell_components,85.5
12300,59237.5,59321.5,-84.0,-0.14160127441146972,buy_basket_sell_components,84.0
12400,59237.0,59319.0,-82.0,-0.13823564119422108,buy_basket_sell_components,82.0
12500,59237.0,59321.5,-84.5,-0.1424441391401094,buy_basket_sell_components,84.5
12600,59239.5,59319.5,-80.0,-0.13486290342973223,buy_basket_sell_components,80.0
12700,59243.5,59320.5,-77.0,-0.1298033563439283,buy_basket_sell_components,77.0
12800,59241.5,59318.0,-76.5,-0.1289659125391955,buy_basket_sell_components,76.5
12900,59241.5,59318.0,-76.5,-0.1289659125391955,buy_basket_sell_components,76.5
13000,59238.5,59319.5,-81.0,-0.13654868972260387,buy_basket_sell_components,81.0
13100,59235.5,59319.5,-84.0,-0.1416060486012188,buy_basket_sell_components,84.0
13200,59237.5,59316.0,-78.5,-0.13234203250387755,buy_basket_sell_components,78.5
13300,59240.5,59315.5,-75.0,-0.12644249816658376,buy_basket_sell_components,75.0
13400,59234.5,59315.5,-81.0,-0.13655789801991047,buy_basket_sell_components,81.0
13500,59238.5,59319.5,-81.0,-0.13654868972260387,buy_basket_sell_components,81.0
13600,59232.5,59322.0,-89.5,-0.15087151478372274,buy_basket_sell_components,89.5
13700,59236.5,59321.5,-85.0,-0.1432870038687491,buy_basket_sell_components,85.0
13800,59237.0,59322.0,-85.0,-0.14328579616331208,buy_basket_sell_components,85.0
13900,59237.0,59322.5,-85.5,-0.14412743899869357,buy_basket_sell_components,85.5
14000,59233.0,59320.5,-87.5,-0.14750381402719126,buy_basket_sell_components,87.5
14100,59242.0,59326.5,-84.5,-0.14243213403790886,buy_basket_sell_components,84.5
14200,59242.5,59324.0,-81.5,-0.13738116108151843,buy_basket_sell_components,81.5
14300,59247.5,59324.5,-77.0,-0.12979460425288036,buy_basket_sell_components,77.0
14400,59243.5,59325.0,-81.5,-0.1373788453434471,buy_basket_sell_components,81.5
14500,59239.5,59323.0,-83.5,-0.14075485056386225,buy_basket_sell_components,83.5
14600,59243.5,59321.5,-78.0,-0.1314868976677933,buy_basket_sell_components,78.0
14700,59241.5,59321.0,-79.5,-0.13401662143254495,buy_basket_sell_components,79.5
14800,59240.5,59324.0,-83.5,-0.1407524779178747,buy_basket_sell_components,83.5
14900,59236.5,59322.5,-86.0,-0.14497028951915378,buy_basket_sell_components,86.0
15000,59233.5,59323.0,-89.5,-0.15086897156246312,buy_basket_sell_components,89.5
15100,59238.5,59320.0,-81.5,-0.13739042481456507,buy_basket_sell_components,81.5
15200,59236.5,59316.5,-80.0,-0.13486972427570743,buy_basket_sell_components,80.0
15300,59233.5,59316.5,-83.0,-0.13992733893604645,buy_basket_sell_components,83.0
15400,59231.0,59316.5,-85.5,-0.14414201781966232,buy_basket_sell_components,85.5
15500,59228.5,59315.0,-86.5,-0.1458315771727219,buy_basket_sell_components,86.5
15600,59226.5,59313.5,-87.0,-0.14667824357018217,buy_basket_sell_components,87.0
15700,59224.0,59314.5,-90.5,-0.1525765200751924,buy_basket_sell_components,90.5
15800,59222.5,59315.0,-92.5,-0.1559470622945292,buy_basket_sell_components,92.5
15900,59223.5,59314.0,-90.5,-0.1525778062514752,buy_basket_sell_components,90.5
16000,59225.5,59313.5,-88.0,-0.14836420039282794,buy_basket_sell_components,88.0
16100,59224.5,59314.5,-90.0,-0.15173355587588194,buy_basket_sell_components,90.0
16200,59220.5,59315.0,-94.5,-0.159318890668465,buy_basket_sell_components,94.5
16300,59218.5,59314.5,-96.0,-0.16184912626760742,buy_basket_sell_components,96.0
16400,59224.0,59315.0,-91.0,-0.1534181910140774,buy_basket_sell_components,91.0
16500,59222.5,59314.0,-91.5,-0.15426374886198874,buy_basket_sell_components,91.5
16600,59226.5,59312.0,-85.5,-0.14415295387105476,buy_basket_sell_components,85.5
16700,59221.5,59311.0,-89.5,-0.15089949587766183,buy_basket_sell_components,89.5
16800,59214.0,59311.0,-97.0,-0.1635447050294212,buy_basket_sell_components,97.0
16900,59213.0,59311.0,-98.0,-0.16523073291632245,buy_basket_sell_components,98.0
17000,59213.5,59310.5,-97.0,-0.16354608374571114,buy_basket_sell_components,97.0
17100,59216.5,59319.5,-103.0,-0.17363598816578021,buy_basket_sell_components,103.0
17200,59217.0,59315.5,-98.5,-0.16606114759211338,buy_basket_sell_components,98.5
17300,59221.5,59320.0,-98.5,-0.1660485502360081,buy_basket_sell_components,98.5
17400,59220.5,59325.0,-104.5,-0.17614833544037084,buy_basket_sell_components,104.5
17500,59227.5,59326.5,-99.0,-0.16687315112133702,buy_basket_sell_components,99.0
17600,59226.5,59326.5,-100.0,-0.16855873850640102,buy_basket_sell_components,100.0
17700,59227.0,59329.5,-102.5,-0.17276397070597257,buy_basket_sell_components,102.5
17800,59225.5,59328.5,-103.0,-0.17360964797694195,buy_basket_sell_components,103.0
17900,59225.0,59327.5,-102.5,-0.17276979478319496,buy_basket_sell_components,102.5
18000,59225.5,59328.0,-102.5,-0.1727683387270766,buy_basket_sell_components,102.5
18100,59223.5,59329.5,-106.0,-0.17866322824227407,buy_basket_sell_components,106.0
18200,59222.5,59330.5,-108.0,-0.1820311644095364,buy_basket_sell_components,108.0
18300,59225.5,59331.5,-106.0,-0.17865720570017612,buy_basket_sell_components,106.0
18400,59226.0,59332.0,-106.0,-0.17865570012809276,buy_basket_sell_components,106.0
18500,59225.5,59329.5,-104.0,-0.1752922239358161,buy_basket_sell_components,104.0
18600,59222.0,59327.5,-105.5,-0.1778264717036787,buy_basket_sell_components,105.5
18700,59223.0,59329.5,-106.5,-0.17950597931888856,buy_basket_sell_components,106.5
18800,59221.5,59331.5,-110.0,-0.18539898704735258,buy_basket_sell_components,110.0
18900,59221.5,59329.0,-107.5,-0.1811930084781473,buy_basket_sell_components,107.5
19000,59224.5,59329.5,-105.0,-0.17697772608904508,buy_basket_sell_components,105.0
19100,59223.5,59329.5,-106.0,-0.17866322824227407,buy_basket_sell_components,106.0
19200,59218.5,59332.5,-114.0,-0.19213753002148906,buy_basket_sell_components,114.0
19300,59217.5,59332.5,-115.0,-0.19382294695150212,buy_basket_sell_components,115.0
19400,59217.5,59332.5,-115.0,-0.19382294695150212,buy_basket_sell_components,115.0
19500,59218.5,59328.5,-110.0,-0.18540836191712246,buy_basket_sell_components,110.0
19600,59221.0,59333.0,-112.0,-0.18876510542194058,buy_basket_sell_components,112.0
19700,59225.5,59331.5,-106.0,-0.17865720570017612,buy_basket_sell_components,106.0
19800,59229.5,59332.0,-102.5,-0.17275669116159914,buy_basket_sell_components,102.5
19900,59226.5,59333.0,-106.5,-0.1794953904235417,buy_basket_sell_components,106.5
20000,59227.5,59328.5,-101.0,-0.17023858685117607,buy_basket_sell_components,101.0
20100,59226.5,59333.0,-106.5,-0.1794953904235417,buy_basket_sell_components,106.5
20200,59223.5,59333.0,-109.5,-0.18455159860448653,buy_basket_sell_components,109.5
20300,59221.5,59334.0,-112.5,-0.18960461118414398,buy_basket_sell_components,112.5
20400,59220.5,59337.0,-116.5,-0.19633618147193152,buy_basket_sell_components,116.5
20500,59218.5,59337.0,-118.5,-0.19970675969462562,buy_basket_sell_components,118.5
20600,59218.0,59337.0,-119.0,-0.20054940425029916,buy_basket_sell_components,119.0
20700,59220.5,59337.5,-117.0,-0.19717716452496312,buy_basket_sell_components,117.0
20800,59221.5,59335.0,-113.5,-0.19128676160782002,buy_basket_sell_components,113.5
20900,59221.5,59337.0,-115.5,-0.19465089236058447,buy_basket_sell_components,115.5
21000,59225.5,59338.5,-113.0,-0.1904328555659479,buy_basket_sell_components,113.0
21100,59226.5,59335.5,-109.0,-0.18370115698022263,buy_basket_sell_components,109.0
21200,59223.5,59338.5,-115.0,-0.19380334858481424,buy_basket_sell_components,115.0
21300,59227.5,59341.5,-114.0,-0.19210838957559212,buy_basket_sell_components,114.0
21400,59230.5,59340.5,-110.0,-0.18537086812547923,buy_basket_sell_components,110.0
21500,59230.0,59340.5,-110.5,-0.18621346298059505,buy_basket_sell_components,110.5
21600,59234.5,59343.5,-109.0,-0.18367639252824655,buy_basket_sell_components,109.0
21700,59237.5,59343.5,-106.0,-0.17862107897242327,buy_basket_sell_components,106.0
21800,59239.0,59344.5,-105.5,-0.17777553100961338,buy_basket_sell_components,105.5
21900,59236.5,59340.5,-104.0,-0.17525972986408944,buy_basket_sell_components,104.0
22000,59239.0,59342.0,-103.0,-0.17357015267432846,buy_basket_sell_components,103.0
22100,59243.0,59343.5,-100.5,-0.16935300412008056,buy_basket_sell_components,100.5
22200,59243.0,59344.0,-101.0,-0.17019412240496093,buy_basket_sell_components,101.0
22300,59241.0,59343.0,-102.0,-0.1718821090945857,buy_basket_sell_components,102.0
22400,59237.5,59342.0,-104.5,-0.17609787334434296,buy_basket_sell_components,104.5
22500,59242.5,59344.5,-102.0,-0.17187776457801482,buy_basket_sell_components,102.0
22600,59246.5,59344.5,-98.0,-0.16513746008475932,buy_basket_sell_components,98.0
22700,59250.5,59346.5,-96.0,-0.1617618562173001,buy_basket_sell_components,96.0
22800,59250.0,59346.0,-96.0,-0.16176321908805985,buy_basket_sell_components,96.0
22900,59249.5,59346.0,-96.5,-0.1626057358541435,buy_basket_sell_components,96.5
23000,59250.5,59344.5,-94.0,-0.15839715559150383,buy_basket_sell_components,94.0
23100,59251.0,59345.0,-94.0,-0.15839582104642344,buy_basket_sell_components,94.0
23200,59246.5,59344.5,-98.0,-0.16513746008475932,buy_basket_sell_components,98.0
23300,59239.5,59346.5,-107.0,-0.18029706890886574,buy_basket_sell_components,107.0
23400,59231.5,59338.5,-107.0,-0.1803213765093489,buy_basket_sell_components,107.0
23500,59229.0,59340.5,-111.5,-0.18789865269082667,buy_basket_sell_components,111.5
23600,59227.0,59338.0,-111.0,-0.187063938791331,buy_basket_sell_components,111.0
23700,59225.0,59337.5,-112.5,-0.18959342742784915,buy_basket_sell_components,112.5
23800,59222.0,59338.5,-116.5,-0.19633121834896397,buy_basket_sell_components,116.5
23900,59224.5,59338.5,-114.0,-0.19211810207538108,buy_basket_sell_components,114.0
24000,59224.5,59341.0,-116.5,-0.19632294703493372,buy_basket_sell_components,116.5
24100,59227.5,59341.0,-113.5,-0.19126742050184525,buy_basket_sell_components,113.5
24200,59226.5,59342.5,-116.0,-0.19547541812360447,buy_basket_sell_components,116.0
24300,59228.5,59344.0,-115.5,-0.19462793205715828,buy_basket_sell_components,115.5
24400,59225.5,59344.0,-118.5,-0.19968320301968187,buy_basket_sell_components,118.5
24500,59225.5,59343.5,-118.0,-0.19884233319571645,buy_basket_sell_components,118.0
24600,59228.5,59341.5,-113.0,-0.19042322826352553,buy_basket_sell_components,113.0
24700,59227.0,59338.5,-111.5,-0.18790498580179815,buy_basket_sell_components,111.5
24800,59234.5,59341.5,-107.0,-0.18031226039112594,buy_basket_sell_components,107.0
24900,59236.0,59343.0,-107.0,-0.18030770267765364,buy_basket_sell_components,107.0
25000,59240.0,59343.0,-103.0,-0.1735672278111993,buy_basket_sell_components,103.0
25100,59233.5,59337.5,-104.0,-0.1752685906888561,buy_basket_sell_components,104.0
25200,59235.5,59338.0,-102.5,-0.17273922275776063,buy_basket_sell_components,102.5
25300,59233.5,59341.5,-108.0,-0.18199742170319255,buy_basket_sell_components,108.0
25400,59226.5,59340.0,-113.5,-0.1912706437478935,buy_basket_sell_components,113.5
25500,59226.0,59338.5,-112.5,-0.18959023231123132,buy_basket_sell_components,112.5
25600,59221.0,59340.0,-119.0,-0.20053926525109536,buy_basket_sell_components,119.0
25700,59230.5,59334.5,-104.0,-0.17527745240964362,buy_basket_sell_components,104.0
25800,59221.5,59333.0,-111.5,-0.18792240405844976,buy_basket_sell_components,111.5
25900,59220.5,59333.0,-112.5,-0.18960780678543138,buy_basket_sell_components,112.5
26000,59219.5,59333.5,-114.0,-0.19213429175760743,buy_basket_sell_components,114.0
26100,59215.5,59330.0,-114.5,-0.19298837013315354,buy_basket_sell_components,114.5
26200,59218.5,59330.5,-112.0,-0.1887730593876674,buy_basket_sell_components,112.0
26300,59218.5,59330.5,-112.0,-0.1887730593876674,buy_basket_sell_components,112.0
26400,59216.5,59327.5,-111.0,-0.18709704605789895,buy_basket_sell_components,111.0
26500,59214.0,59330.5,-116.5,-0.19635769123806474,buy_basket_sell_components,116.5
26600,59207.5,59325.0,-117.5,-0.1980615254951538,buy_basket_sell_components,117.5
26700,59203.5,59322.5,-119.0,-0.20059842386952673,buy_basket_sell_components,119.0
26800,59206.5,59322.5,-116.0,-0.19554132074676556,buy_basket_sell_components,116.0
26900,59210.0,59325.5,-115.5,-0.19468862462178996,buy_basket_sell_components,115.5
27000,59209.5,59329.5,-120.0,-0.2022602583874801,buy_basket_sell_components,120.0
27100,59209.5,59330.5,-121.0,-0.20394232308846208,buy_basket_sell_components,121.0
27200,59207.5,59329.0,-121.5,-0.20479023748925484,buy_basket_sell_components,121.5
27300,59206.5,59326.0,-119.5,-0.20142939014934433,buy_basket_sell_components,119.5
27400,59203.5,59328.0,-124.5,-0.20985032362459544,buy_basket_sell_components,124.5
27500,59206.0,59330.5,-124.5,-0.2098414811943267,buy_basket_sell_components,124.5
27600,59207.5,59330.5,-123.0,-0.2073132705775276,buy_basket_sell_components,123.0
27700,59200.5,59330.5,-130.0,-0.21911158678925677,buy_basket_sell_components,130.0
27800,59216.5,59333.0,-116.5,-0.19634941769335781,buy_basket_sell_components,116.5
27900,59212.5,59334.0,-121.5,-0.2047729800788755,buy_basket_sell_components,121.5
28000,59209.5,59334.5,-125.0,-0.21067001491543708,buy_basket_sell_components,125.0
28100,59206.5,59337.5,-131.0,-0.22077101327153992,buy_basket_sell_components,131.0
28200,59210.5,59338.0,-127.5,-0.2148707405035559,buy_basket_sell_components,127.5
28300,59209.0,59332.5,-123.5,-0.20814899085661315,buy_basket_sell_components,123.5
28400,59213.0,59336.5,-123.5,-0.2081349590892621,buy_basket_sell_components,123.5
28500,59211.0,59333.0,-122.0,-0.2056191326917567,buy_basket_sell_components,122.0
28600,59216.0,59332.0,-116.0,-0.19551001146093172,buy_basket_sell_components,116.0
28700,59214.5,59332.5,-118.0,-0.1988791977415413,buy_basket_sell_components,118.0
28800,59223.0,59332.5,-109.5,-0.18455315383643028,buy_basket_sell_components,109.5
28900,59219.5,59331.5,-112.0,-0.1887698777209408,buy_basket_sell_components,112.0
29000,59215.5,59332.0,-116.5,-0.19635272702757364,buy_basket_sell_components,116.5
29100,59216.5,59331.5,-115.0,-0.19382621373132317,buy_basket_sell_components,115.0
29200,59214.5,59331.5,-117.0,-0.1971971044049114,buy_basket_sell_components,117.0
29300,59223.0,59332.0,-109.0,-0.18371199352794446,buy_basket_sell_components,109.0
29400,59217.5,59331.5,-114.0,-0.19214076839452904,buy_basket_sell_components,114.0
29500,59215.5,59332.5,-117.0,-0.19719378081152825,buy_basket_sell_components,117.0
29600,59214.5,59326.0,-111.5,-0.18794457741968107,buy_basket_sell_components,111.5
29700,59217.5,59333.0,-115.5,-0.19466401496637623,buy_basket_sell_components,115.5
29800,59211.0,59336.5,-125.5,-0.2115055657141894,buy_basket_sell_components,125.5
29900,59215.5,59332.5,-117.0,-0.19719378081152825,buy_basket_sell_components,117.0
30000,59215.5,59331.0,-115.5,-0.19467057693280074,buy_basket_sell_components,115.5
30100,59219.5,59332.0,-112.5,-0.18961100249443807,buy_basket_sell_components,112.5
30200,59217.5,59333.5,-116.0,-0.1955050688059865,buy_basket_sell_components,116.0
30300,59226.5,59333.5,-107.0,-0.18033657208828066,buy_basket_sell_components,107.0
30400,59226.0,59333.5,-107.5,-0.1811792663503754,buy_basket_sell_components,107.5
30500,59227.0,59333.5,-106.5,-0.1794938778261859,buy_basket_sell_components,106.5
30600,59230.5,59335.0,-104.5,-0.17611864835257438,buy_basket_sell_components,104.5
30700,59233.5,59335.0,-101.5,-0.1710626106008258,buy_basket_sell_components,101.5
30800,59229.5,59335.0,-105.5,-0.17780399426982388,buy_basket_sell_components,105.5
30900,59230.5,59335.0,-104.5,-0.17611864835257438,buy_basket_sell_components,104.5
31000,59228.5,59333.0,-104.5,-0.1761245849695785,buy_basket_sell_components,104.5
31100,59224.5,59333.0,-108.5,-0.1828661958775049,buy_basket_sell_components,108.5
31200,59227.0,59333.5,-106.5,-0.1794938778261859,buy_basket_sell_components,106.5
31300,59227.0,59336.0,-109.0,-0.1836996090063368,buy_basket_sell_components,109.0
31400,59225.0,59334.5,-109.5,-0.18454693306592287,buy_basket_sell_components,109.5
31500,59222.5,59337.5,-115.0,-0.19380661470402358,buy_basket_sell_components,115.0
31600,59217.5,59334.5,-117.0,-0.19718713396084908,buy_basket_sell_components,117.0
31700,59216.5,59334.0,-117.5,-0.19803148279232818,buy_basket_sell_components,117.5
31800,59220.5,59333.0,-112.5,-0.18960780678543138,buy_basket_sell_components,112.5
31900,59210.5,59331.5,-121.0,-0.20393888575208785,buy_basket_sell_components,121.0
32000,59212.5,59332.5,-120.0,-0.20225003160156746,buy_basket_sell_components,120.0
32100,59211.0,59332.5,-121.5,-0.20477815699658702,buy_basket_sell_components,121.5
32200,59212.5,59333.0,-120.5,-0.20309102860128428,buy_basket_sell_components,120.5
32300,59210.5,59334.0,-123.5,-0.2081437287221492,buy_basket_sell_components,123.5
