timestamp,basket_mid,theoretical_value,discount,discount_pct
5600,30235.5,30168.0,67.5,0.22374701670644392
5700,30234.5,30168.0,66.5,0.22043224608857068
5800,30235.0,30168.0,67.0,0.2220896313975073
5900,30232.5,30168.0,64.5,0.2138027048528242
6000,30233.0,30168.0,65.0,0.21546009016176082
6100,30234.0,30168.0,66.0,0.21877486077963404
6200,30233.5,30168.0,65.5,0.2171174754706974
6300,30236.0,30168.0,68.0,0.22540440201538053
6400,30237.5,30167.0,70.5,0.2336990751483409
6500,30235.0,30168.0,67.0,0.2220896313975073
6600,30233.0,30167.0,66.0,0.21878211290482977
6700,30230.5,30167.0,63.5,0.21049491165843473
6800,30235.0,30168.0,67.0,0.2220896313975073
6900,30238.5,30169.0,69.5,0.23036892174085982
7000,30236.5,30169.0,67.5,0.2237396002519142
7100,30234.0,30168.0,66.0,0.21877486077963404
7200,30234.0,30168.0,66.0,0.21877486077963404
7300,30232.5,30166.0,66.5,0.22044686070410396
7400,30235.5,30166.0,69.5,0.23039183186368759
7500,30230.0,30163.0,67.0,0.22212644630839107
7600,30227.0,30162.0,65.0,0.21550295073271003
7700,30229.5,30164.0,65.5,0.21714626707333246
7800,30228.0,30160.0,68.0,0.22546419098143236
7900,30228.5,30161.0,67.5,0.22379894565830047
8000,30224.5,30160.0,64.5,0.21385941644562334
8100,30223.0,30160.0,63.0,0.20888594164456234
8200,30223.0,30162.0,61.0,0.20224123068762018
8300,30222.0,30160.0,62.0,0.20557029177718833
8400,30222.5,30159.0,63.5,0.2105507477038363
8500,30224.0,30160.0,64.0,0.21220159151193632
8600,30228.5,30162.0,66.5,0.22047609574961874
8700,30228.5,30162.0,66.5,0.22047609574961874
8800,30224.5,30163.0,61.5,0.20389218579053808
8900,30222.0,30162.0,60.0,0.1989258006763477
9000,30223.0,30162.0,61.0,0.20224123068762018
9100,30226.0,30162.0,64.0,0.21218752072143754
9200,30229.5,30162.0,67.5,0.22379152576089117
9300,30225.5,30161.0,64.5,0.21385232585126485
9400,30227.5,30161.0,66.5,0.2204834057226219
9500,30226.5,30160.0,66.5,0.22049071618037136
9600,30227.5,30160.0,67.5,0.22380636604774537
9700,30224.5,30159.0,65.5,0.21718226731655557
9800,30224.5,30159.0,65.5,0.21718226731655557
9900,30228.0,30160.0,68.0,0.22546419098143236
10000,30227.0,30160.0,67.0,0.22214854111405835
10100,30226.5,30160.0,66.5,0.22049071618037136
10200,30230.0,30160.0,70.0,0.23209549071618035
10300,30229.5,30160.0,69.5,0.23043766578249336
10400,30233.0,30162.0,71.0,0.23539553080034478
10500,30233.0,30163.0,70.0,0.23207240659085634
10600,30232.5,30161.0,71.5,0.23706110540101458
10700,30231.0,30159.0,72.0,0.23873470605789318
10800,30230.0,30160.0,70.0,0.23209549071618035
10900,30234.5,30162.0,72.5,0.24036867581725352
11000,30231.5,30163.0,68.5,0.22709942644962372
11100,30230.5,30163.0,67.5,0.2237841063554686
11200,30230.5,30166.0,64.5,0.21381687993104823
11300,30233.5,30166.0,67.5,0.22376185109063185
11400,30236.0,30164.0,72.0,0.2386951332714494
11500,30236.5,30162.0,74.5,0.2469995358397984
11600,30239.0,30160.0,79.0,0.2619363395225464
11700,30243.5,30161.0,82.5,0.2735320446934783
11800,30243.5,30161.0,82.5,0.2735320446934783
11900,30241.0,30161.0,80.0,0.265243194854282
12000,30241.5,30163.0,78.5,0.2602526273911746
12100,30237.5,30163.0,74.5,0.24699134701455425
12200,30240.5,30166.0,74.5,0.246966783796327
12300,30238.5,30165.0,73.5,0.24365987071108902
12400,30237.0,30165.0,72.0,0.23868722028841374
12500,30233.5,30165.0,68.5,0.2270843693021714
12600,30227.0,30156.0,71.0,0.2354423663615864
12700,30228.5,30156.0,72.5,0.2404165008621833
12800,30234.0,30160.0,74.0,0.24535809018567642
12900,30234.5,30160.0,74.5,0.2470159151193634
13000,30233.5,30160.0,73.5,0.24370026525198937
13100,30234.0,30160.0,74.0,0.24535809018567642
13200,30230.5,30160.0,70.5,0.23375331564986734
13300,30229.5,30157.0,72.5,0.24040852869980436
13400,30231.0,30161.0,70.0,0.23208779549749678
13500,30228.5,30156.0,72.5,0.2404165008621833
13600,30228.5,30155.0,73.5,0.24374067318852594
13700,30226.5,30153.0,73.5,0.2437568401154114
13800,30229.0,30155.0,74.0,0.245398773006135
13900,30227.5,30154.0,73.5,0.24374875638389598
14000,30229.5,30152.0,77.5,0.257031042716901
14100,30231.5,30156.0,75.5,0.2503647698633771
14200,30230.0,30154.0,76.0,0.25203953041055915
14300,30233.5,30157.0,76.5,0.25367244752462115
14400,30229.5,30155.0,74.5,0.24705687282374397
14500,30229.5,30155.0,74.5,0.24705687282374397
14600,30226.0,30151.0,75.0,0.24874796855825676
14700,30227.5,30152.0,75.5,0.25039798355001325
14800,30230.5,30152.0,78.5,0.26034757230034494
14900,30229.5,30153.0,76.5,0.2537060988956323
15000,30229.0,30154.0,75.0,0.24872322079989387
15100,30231.5,30154.0,77.5,0.257013994826557
15200,30232.5,30154.0,78.5,0.26033030443722227
15300,30230.5,30152.0,78.5,0.26034757230034494
15400,30229.5,30152.0,77.5,0.257031042716901
15500,30227.0,30152.0,75.0,0.24873971875829132
15600,30230.5,30156.0,74.5,0.24704868019631254
15700,30231.5,30156.0,75.5,0.2503647698633771
15800,30229.0,30156.0,73.0,0.24207454569571563
15900,30229.5,30155.0,74.5,0.24705687282374397
16000,30231.5,30156.0,75.5,0.2503647698633771
16100,30228.5,30156.0,72.5,0.2404165008621833
16200,30225.0,30156.0,69.0,0.22881018702745723
16300,30226.0,30155.0,71.0,0.23545017410048086
16400,30226.0,30156.0,70.0,0.2321262766945218
16500,30226.0,30156.0,70.0,0.2321262766945218
16600,30228.0,30154.0,74.0,0.24540691118922864
16700,30228.0,30154.0,74.0,0.24540691118922864
16800,30228.5,30152.0,76.5,0.25371451313345716
16900,30227.0,30152.0,75.0,0.24873971875829132
17000,30229.0,30153.0,76.0,0.2520478890989288
17100,30230.5,30154.0,76.5,0.25369768521589176
17200,30229.5,30154.0,75.5,0.2503813756052265
17300,30229.0,30156.0,73.0,0.24207454569571563
17400,30230.0,30157.0,73.0,0.24206651855290645
17500,30231.0,30156.0,75.0,0.2487067250298448
17600,30231.5,30157.0,74.5,0.24704048811221274
17700,30233.0,30160.0,73.0,0.24204244031830238
17800,30232.5,30158.0,74.5,0.2470322965713907
17900,30235.0,30160.0,75.0,0.24867374005305037
18000,30235.0,30160.0,75.0,0.24867374005305037
18100,30237.5,30163.0,74.5,0.24699134701455425
18200,30235.5,30163.0,72.5,0.24036070682624408
18300,30233.0,30162.0,71.0,0.23539553080034478
18400,30231.5,30162.0,69.5,0.2304223857834361
18500,30231.5,30163.0,68.5,0.22709942644962372
18600,30230.5,30158.0,72.5,0.24040055706611843
18700,30227.0,30157.0,70.0,0.23211857943429387
18800,30225.0,30158.0,67.0,0.22216327342661982
18900,30226.0,30158.0,68.0,0.2254791431792559
19000,30223.5,30158.0,65.5,0.21718946879766562
19100,30224.5,30158.0,66.5,0.22050533855030174
19200,30224.0,30158.0,66.0,0.2188474036739837
19300,30225.5,30158.0,67.5,0.2238212083029379
19400,30224.5,30156.0,68.5,0.2271521421939249
19500,30222.5,30154.0,68.5,0.22716720833056975
19600,30223.0,30156.0,67.0,0.22217800769332802
19700,30227.5,30157.0,70.5,0.23377656928739596
19800,30224.5,30155.0,69.5,0.2304758746476538
19900,30224.0,30156.0,68.0,0.2254940973603926
20000,30229.0,30160.0,69.0,0.2287798408488064
20100,30230.5,30160.0,70.5,0.23375331564986734
20200,30233.0,30164.0,69.0,0.2287495027184724
20300,30229.0,30162.0,67.0,0.22213381075525496
20400,30225.0,30160.0,65.0,0.21551724137931033
20500,30223.5,30158.0,65.5,0.21718946879766562
20600,30229.5,30158.0,71.5,0.23708468731348234
20700,30234.0,30161.0,73.0,0.24203441530453235
20800,30238.0,30163.0,75.0,0.2486490070616318
20900,30240.5,30164.0,76.5,0.253613579100915
21000,30241.5,30162.0,79.5,0.26357668589616073
21100,30237.5,30165.0,72.5,0.2403447704293055
21200,30238.0,30160.0,78.0,0.25862068965517243
21300,30238.0,30159.0,79.0,0.2619450247024106
21400,30234.5,30158.0,76.5,0.2536640360766629
21500,30236.0,30159.0,77.0,0.2553135050896913
21600,30236.5,30156.0,80.5,0.2669452181987001
21700,30233.5,30156.0,77.5,0.2569969491975063
21800,30235.0,30158.0,77.0,0.255321970952981
21900,30235.0,30156.0,79.0,0.26197108369810324
22000,30240.0,30159.0,81.0,0.26857654431512984
22100,30240.0,30159.0,81.0,0.26857654431512984
22200,30236.0,30161.0,75.0,0.2486654951758894
22300,30240.0,30164.0,76.0,0.25195597400875214
22400,30241.5,30162.0,79.5,0.26357668589616073
22500,30240.0,30162.0,78.0,0.258603540879252
22600,30237.5,30161.0,76.5,0.25363880507940717
22700,30236.5,30159.0,77.5,0.2569713849928711
22800,30232.5,30159.0,73.5,0.2437083457674326
22900,30232.5,30159.0,73.5,0.2437083457674326
23000,30229.0,30159.0,70.0,0.23210318644517391
23100,30227.0,30161.0,66.0,0.21882563575478267
23200,30230.0,30162.0,68.0,0.22544924076652742
23300,30229.5,30162.0,67.5,0.22379152576089117
23400,30230.0,30162.0,68.0,0.22544924076652742
23500,30232.5,30162.0,70.5,0.23373781579470856
23600,30236.5,30161.0,75.5,0.25032326514372866
23700,30235.5,30161.0,74.5,0.24700772520805012
23800,30238.5,30164.0,74.5,0.24698315873226362
23900,30237.0,30165.0,72.0,0.23868722028841374
24000,30238.0,30165.0,73.0,0.24200232057019727
24100,30242.5,30166.0,76.5,0.25359676456938274
24200,30239.5,30163.0,76.5,0.25362198720286444
24300,30242.0,30161.0,81.0,0.26855873478996056
24400,30244.0,30164.0,80.0,0.2652168147460549
24500,30245.0,30162.0,83.0,0.27518069093561437
24600,30243.0,30162.0,81.0,0.26854983091306944
24700,30242.0,30163.0,79.0,0.2619102874382522
24800,30244.0,30163.0,81.0,0.26854092762656234
24900,30243.0,30164.0,79.0,0.26190160456172923
25000,30240.5,30163.0,77.5,0.2569373072970195
25100,30239.5,30159.0,80.5,0.26691866441195
25200,30242.5,30162.0,80.5,0.2668921159074332
25300,30240.0,30162.0,78.0,0.258603540879252
25400,30243.5,30162.0,81.5,0.27020754591870566
25500,30241.5,30162.0,79.5,0.26357668589616073
25600,30238.0,30163.0,75.0,0.2486490070616318
25700,30238.5,30164.0,74.5,0.24698315873226362
25800,30240.5,30164.0,76.5,0.253613579100915
25900,30241.0,30165.0,76.0,0.25194762141554783
26000,30239.5,30163.0,76.5,0.25362198720286444
26100,30238.5,30163.0,75.5,0.25030666710870936
26200,30239.0,30163.0,76.0,0.25196432715578687
26300,30237.0,30164.0,73.0,0.24201034345577513
26400,30239.0,30163.0,76.0,0.25196432715578687
26500,30239.0,30163.0,76.0,0.25196432715578687
26600,30240.5,30165.0,75.5,0.2502900712746561
26700,30238.0,30164.0,74.0,0.24532555364010078
26800,30239.0,30164.0,75.0,0.24864076382442646
26900,30239.0,30164.0,75.0,0.24864076382442646
27000,30241.5,30164.0,77.5,0.2569287892852407
27100,30242.5,30164.0,78.5,0.2602439994695664
27200,30242.5,30166.0,76.5,0.25359676456938274
27300,30246.0,30168.0,78.0,0.25855210819411295
27400,30248.5,30171.0,77.5,0.25686917901295947
27500,30252.0,30170.0,82.0,0.27179317202519054
27600,30248.5,30171.0,77.5,0.25686917901295947
27700,30242.0,30167.0,75.0,0.248616037391852
27800,30242.5,30167.0,75.5,0.250273477641131
27900,30242.0,30165.0,77.0,0.25526272169733133
28000,30244.0,30165.0,79.0,0.2618929222608984
28100,30241.5,30166.0,75.5,0.25028177418285485
28200,30244.0,30166.0,78.0,0.2585692501491746
28300,30241.5,30163.0,78.5,0.2602526273911746
28400,30242.0,30163.0,79.0,0.2619102874382522
28500,30237.5,30161.0,76.5,0.25363880507940717
28600,30236.5,30162.0,74.5,0.2469995358397984
28700,30237.5,30161.0,76.5,0.25363880507940717
28800,30233.0,30159.0,74.0,0.24536622567061245
28900,30231.5,30157.0,74.5,0.24704048811221274
29000,30232.5,30157.0,75.5,0.250356467818417
29100,30235.0,30156.0,79.0,0.26197108369810324
29200,30235.5,30157.0,78.5,0.26030440693702955
29300,30239.5,30157.0,82.5,0.27356832576184636
29400,30237.5,30157.0,80.5,0.26693636634943796
29500,30239.0,30157.0,82.0,0.27191033590874425
29600,30238.5,30157.0,81.5,0.27025234605564213
29700,30233.5,30155.0,78.5,0.26032167136461615
29800,30233.0,30156.0,77.0,0.255338904363974
29900,30233.5,30156.0,77.5,0.2569969491975063
30000,30230.0,30156.0,74.0,0.2453906353627802
30100,30231.5,30156.0,75.5,0.2503647698633771
30200,30228.0,30154.0,74.0,0.24540691118922864
30300,30228.5,30157.0,71.5,0.2370925489936002
30400,30228.0,30156.0,72.0,0.23875845602865103
30500,30225.0,30155.0,70.0,0.23213397446526282
30600,30229.5,30160.0,69.5,0.23043766578249336
30700,30230.5,30160.0,70.5,0.23375331564986734
30800,30235.5,30162.0,73.5,0.24368410582852598
30900,30239.5,30166.0,73.5,0.24365179340979912
31000,30241.0,30168.0,73.0,0.24197825510474674
31100,30240.0,30170.0,70.0,0.23201856148491878
31200,30246.5,30170.0,76.5,0.2535631421942327
31300,30243.5,30172.0,71.5,0.23697467850987672
31400,30241.0,30170.0,71.0,0.23533311236327478
31500,30242.5,30172.0,70.5,0.23366034734190638
31600,30251.0,30176.0,75.0,0.24854188759278897
31700,30252.0,30178.0,74.0,0.24521174365431772
31800,30254.5,30178.0,76.5,0.2534959241831798
31900,30251.5,30173.0,78.5,0.2601663739104497
32000,30247.5,30173.0,74.5,0.24690948861564974
32100,30246.0,30174.0,72.0,0.23861602704314974
32200,30246.5,30176.0,70.5,0.23362937433722164
32300,30247.0,30176.0,71.0,0.2352863202545069
32400,30243.5,30174.0,69.5,0.23033074832637368
32500,30245.5,30176.0,69.5,0.2303154825026511
32600,30245.0,30178.0,67.0,0.22201603817350388
32700,30245.0,30176.0,69.0,0.22865853658536583
32800,30247.0,30178.0,69.0,0.22864338259659356
32900,30248.0,30173.0,75.0,0.24856659927749974
33000,30248.0,30173.0,75.0,0.24856659927749974
33100,30251.0,30173.0,78.0,0.25850926324859974
33200,30250.5,30175.0,75.5,0.2502071251035626
33300,30252.5,30175.0,77.5,0.25683512841756423
33400,30246.5,30174.0,72.5,0.24027308278650494
33500,30239.5,30174.0,65.5,0.21707430237953204
33600,30239.0,30173.0,66.0,0.21873860736419978
33700,30244.0,30176.0,68.0,0.22534464475079535
33800,30243.0,30173.0,70.0,0.23199549265899977
33900,30243.5,30174.0,69.5,0.23033074832637368
34000,30243.5,30172.0,71.5,0.23697467850987672
34100,30245.0,30172.0,73.0,0.24194617526183218
34200,30242.0,30172.0,70.0,0.23200318175792123
34300,30244.0,30172.0,72.0,0.23863184409386187
34400,30246.5,30172.0,74.5,0.2469176720137876
34500,30246.5,30172.0,74.5,0.2469176720137876
34600,30250.5,30174.0,76.5,0.2535295287333466
34700,30252.5,30174.0,78.5,0.2601577517067674
34800,30251.5,30171.0,80.5,0.2668125020715256
34900,30253.0,30174.0,79.0,0.26181480745012264
35000,30254.0,30176.0,78.0,0.2584835630965005
35100,30256.5,30176.0,80.5,0.26676829268292684
35200,30258.0,30175.0,83.0,0.27506213753106873
35300,30257.0,30175.0,82.0,0.27174813587406793
35400,30253.5,30172.0,81.5,0.2701179901895797
35500,30252.5,30170.0,82.5,0.2734504474643686
35600,30256.0,30171.0,85.0,0.28172748665937486
35700,30256.5,30170.0,86.5,0.2867086509777925
35800,30257.5,30170.0,87.5,0.2900232018561485
35900,30255.5,30170.0,85.5,0.2833941000994365
36000,30258.0,30170.0,88.0,0.2916804772953265
36100,30258.0,30169.0,89.0,0.2950048062580795
36200,30258.5,30171.0,87.5,0.29001358920818004
36300,30257.5,30167.0,90.5,0.29999668511950145
36400,30256.5,30168.0,88.5,0.29335719968178203
36500,30257.5,30168.0,89.5,0.29667197029965525
36600,30256.5,30168.0,88.5,0.29335719968178203
36700,30254.5,30167.0,87.5,0.29005204362382736
36800,30257.5,30170.0,87.5,0.2900232018561485
36900,30257.0,30171.0,86.0,0.28504192767889697
37000,30256.5,30172.0,84.5,0.2800609836934907
37100,30252.5,30167.0,85.5,0.2834222826267113
37200,30258.0,30168.0,90.0,0.29832935560859186
37300,30258.5,30167.0,91.5,0.30331156561805944
37400,30260.5,30167.0,93.5,0.30994132661517554
37500,30262.5,30168.0,94.5,0.31324582338902146
37600,30264.5,30171.0,93.5,0.30990023532531236
37700,30265.5,30166.0,99.5,0.329841543459524
37800,30262.0,30165.0,97.0,0.32156472733300184
37900,30262.5,30166.0,96.5,0.31989657229994034
38000,30266.0,30168.0,98.0,0.32484752055157784
38100,30264.5,30166.0,98.5,0.32652655307299605
38200,30268.0,30166.0,102.0,0.33812901942584367
38300,30267.0,30167.0,100.0,0.3314880498558027
38400,30266.5,30167.0,99.5,0.3298306096065237
38500,30261.5,30164.0,97.5,0.3232329929717544
38600,30263.0,30164.0,99.0,0.3282058082482429
38700,30265.5,30163.0,102.5,0.33982030965089677
38800,30260.5,30164.0,96.5,0.3199177827874287
38900,30261.5,30163.0,98.5,0.32655902927427644
39000,30259.5,30158.0,101.5,0.33656077989256583
39100,30259.5,30160.0,99.5,0.3299071618037135
39200,30260.0,30160.0,100.0,0.33156498673740054
39300,30260.0,30160.0,100.0,0.33156498673740054
39400,30264.0,30164.0,100.0,0.3315210184325686
39500,30265.0,30166.0,99.0,0.32818404826626
39600,30268.0,30168.0,100.0,0.33147706178732433
39700,30268.0,30170.0,98.0,0.3248259860788863
39800,30267.5,30166.0,101.5,0.33647152423257976
39900,30271.5,30169.0,102.5,0.3397527263084623
40000,30273.5,30169.0,104.5,0.34638204779740794
40100,30276.5,30170.0,106.5,0.35299966854491216
40200,30277.5,30170.0,107.5,0.3563142194232682
40300,30275.5,30170.0,105.5,0.3496851176665562
40400,30275.5,30169.0,106.5,0.3530113692863535
40500,30275.5,30170.0,105.5,0.3496851176665562
40600,30276.0,30169.0,107.0,0.35466869965858994
40700,30277.5,30169.0,108.5,0.35964069077529914
40800,30279.0,30169.0,110.0,0.36461268189200835
40900,30278.0,30170.0,108.0,0.35797149486244617
41000,30277.0,30169.0,108.0,0.3579833604030627
41100,30278.0,30170.0,108.0,0.35797149486244617
41200,30281.5,30169.0,112.5,0.3728993337531904
41300,30283.0,30168.0,115.0,0.38119862105542296
41400,30286.0,30173.0,113.0,0.3745070095780996
41500,30283.5,30170.0,113.5,0.37620152469340407
41600,30284.5,30172.0,112.5,0.37286225639665915
41700,30281.0,30170.0,111.0,0.3679151474975141
41800,30281.5,30173.0,108.5,0.35959301362144963
41900,30281.5,30171.0,110.5,0.36624573265718735
42000,30282.0,30171.0,111.0,0.3679029531669484
42100,30282.0,30171.0,111.0,0.3679029531669484
42200,30282.0,30171.0,111.0,0.3679029531669484
42300,30282.0,30170.0,112.0,0.37122969837587005
42400,30284.5,30173.0,111.5,0.3695356775925496
42500,30284.0,30173.0,111.0,0.36787856693069965
42600,30286.0,30173.0,113.0,0.3745070095780996
42700,30285.0,30172.0,113.0,0.3745194219806443
42800,30281.5,30168.0,113.5,0.3762264651286131
42900,30279.5,30170.0,109.5,0.3629433211799801
43000,30275.5,30167.0,108.5,0.35966453409354593
43100,30271.0,30166.0,105.0,0.3480739905854273
43200,30270.5,30169.0,101.5,0.33643806556398953
43300,30270.0,30169.0,101.0,0.3347807351917531
43400,30270.5,30170.0,100.5,0.3331123632747763
43500,30269.5,30169.0,100.5,0.33312340481951674
43600,30270.5,30169.0,101.5,0.33643806556398953
43700,30274.5,30172.0,102.5,0.33971894471695613
43800,30271.5,30171.0,100.5,0.3331013224619668
43900,30271.0,30171.0,100.0,0.33144410195220575
44000,30267.5,30165.0,102.5,0.3397977788828112
44100,30269.5,30166.0,103.5,0.34310150500563547
44200,30269.0,30165.0,104.0,0.3447704293054865
44300,30266.5,30162.0,104.5,0.3464624361779723
44400,30261.5,30160.0,101.5,0.33653846153846156
44500,30263.5,30160.0,103.5,0.3431697612732096
44600,30263.5,30159.0,104.5,0.3464968997645811
44700,30260.5,30159.0,101.5,0.3365496203455022
44800,30257.0,30157.0,100.0,0.3315979706204198
44900,30257.5,30157.0,100.5,0.3332559604735219
45000,30255.5,30154.0,101.5,0.33660542548252304
45100,30257.0,30155.0,102.0,0.3382523627922401
45200,30257.5,30155.0,102.5,0.33991046260984914
45300,30259.0,30155.0,104.0,0.3448847620626762
45400,30263.0,30157.0,106.0,0.35149384885764495
45500,30263.5,30157.0,106.5,0.3531518387107471
45600,30263.0,30159.0,104.0,0.34483901986140125
45700,30265.5,30159.0,106.5,0.35312841937730033
45800,30266.0,30157.0,109.0,0.3614417879762576
45900,30265.5,30158.0,107.5,0.3564559984083825
46000,30265.0,30157.0,108.0,0.35812580827005336
46100,30264.0,30154.0,110.0,0.3647940571731777
46200,30263.0,30153.0,110.0,0.3648061552747654
46300,30263.0,30152.0,111.0,0.36813478376227116
46400,30265.0,30155.0,110.0,0.36478195987398443
46500,30265.5,30152.0,113.5,0.37642610772088086
46600,30269.0,30156.0,113.0,0.37471813237829954
46700,30270.5,30154.0,116.5,0.3863500696425018
46800,30267.5,30154.0,113.5,0.3764011408105061
46900,30270.5,30154.0,116.5,0.3863500696425018
47000,30272.5,30154.0,118.5,0.39298268886383236
47100,30272.0,30152.0,120.0,0.39798355001326613
47200,30272.5,30152.0,120.5,0.39964181480498806
47300,30272.5,30155.0,117.5,0.3896534571381197
47400,30277.0,30152.0,125.0,0.41456619793048555
47500,30277.5,30152.0,125.5,0.4162244627222074
47600,30277.0,30152.0,125.0,0.41456619793048555
47700,30279.0,30153.0,126.0,0.4178688687692767
47800,30280.0,30154.0,126.0,0.41785501094382166
47900,30281.0,30154.0,127.0,0.42117132055448697
48000,30278.0,30154.0,124.0,0.4112223917224912
48100,30278.0,30151.0,127.0,0.42121322675864814
48200,30278.5,30151.0,127.5,0.4228715465490365
48300,30278.5,30149.0,129.5,0.4295333178546552
48400,30278.5,30150.0,128.5,0.4262023217247098
48500,30277.0,30147.0,130.0,0.4312203536006899
48600,30281.0,30149.0,132.0,0.43782546684798834
48700,30280.5,30149.0,131.5,0.43616703704932164
48800,30282.0,30147.0,135.0,0.4478057518161011
48900,30282.0,30149.0,133.0,0.4411423264453216
49000,30281.5,30147.0,134.5,0.44614721199456
49100,30282.0,30146.0,136.0,0.45113779605917864
49200,30278.5,30146.0,132.5,0.4395276321900087
49300,30279.5,30147.0,132.5,0.4395130527083955
49400,30282.0,30148.0,134.0,0.44447392861881385
49500,30280.0,30150.0,130.0,0.4311774461028192
49600,30275.0,30147.0,128.0,0.4245861943145255
49700,30275.0,30147.0,128.0,0.4245861943145255
49800,30275.0,30147.0,128.0,0.4245861943145255
49900,30275.5,30147.0,128.5,0.4262447341360666
50000,30275.5,30142.0,133.5,0.4429035896755358
50100,30276.5,30146.0,130.5,0.4328932528361972
50200,30277.5,30147.0,130.5,0.43287889342223107
50300,30275.0,30144.0,131.0,0.43458067940552014
50400,30274.5,30144.0,130.5,0.432921974522293
50500,30268.5,30143.0,125.5,0.41634873768370767
50600,30267.5,30142.0,125.5,0.41636255059385574
50700,30271.5,30142.0,129.5,0.4296330701346958
50800,30275.5,30143.0,132.5,0.43957137643897426
50900,30277.0,30143.0,134.0,0.4445476561722456
51000,30279.5,30144.0,135.5,0.4495090233545647
51100,30278.0,30146.0,132.0,0.43786903735155575
51200,30281.5,30149.0,132.5,0.439483896646655
51300,30285.0,30151.0,134.0,0.4444297038240855
51400,30288.5,30153.0,135.5,0.4493748549066428
51500,30293.0,30157.0,136.0,0.450973240043771
51600,30291.5,30157.0,134.5,0.44599927048446464
51700,30292.5,30156.0,136.5,0.45264623955431754
51800,30287.5,30156.0,131.5,0.4360657912189946
51900,30286.5,30154.0,132.5,0.43941102341314586
52000,30280.0,30150.0,130.0,0.4311774461028192
52100,30276.5,30150.0,126.5,0.41956882255389716
52200,30272.5,30146.0,126.5,0.4196244941285743
52300,30272.0,30146.0,126.0,0.41796589929012135
52400,30274.5,30147.0,127.5,0.4229276544929844
52500,30269.5,30146.0,123.5,0.4096729250978571
52600,30272.0,30146.0,126.0,0.41796589929012135
52700,30271.5,30144.0,127.5,0.4229697452229299
52800,30266.0,30140.0,126.0,0.41804910418049107
52900,30271.5,30144.0,127.5,0.4229697452229299
53000,30271.5,30145.0,126.5,0.4196384143307348
53100,30270.5,30142.0,128.5,0.42631544024948576
53200,30268.0,30142.0,126.0,0.41802136553646074
53300,30265.5,30140.0,125.5,0.41639017916390175
53400,30266.0,30141.0,125.0,0.41471749444278555
53500,30266.0,30142.0,124.0,0.41138610576604073
53600,30266.5,30141.0,125.5,0.41637636442055675
