timestamp,basket_mid,theoretical_value,discount,discount_pct,type,profit_potential
503400,59266.5,59283.0,-16.5,-0.027832599564799353,buy_basket_sell_components,16.5
503500,59274.5,59287.0,-12.5,-0.02108388010862415,buy_basket_sell_components,12.5
503600,59279.5,59290.0,-10.5,-0.01770956316410862,buy_basket_sell_components,10.5
503700,59278.0,59291.0,-13.0,-0.02192575601693343,buy_basket_sell_components,13.0
503800,59283.5,59291.5,-8.0,-0.01349265915013113,buy_basket_sell_components,8.0
503900,59288.5,59292.0,-3.5,-0.0059029885987991635,buy_basket_sell_components,3.5
504000,59289.5,59295.5,-6.0,-0.010118811714211029,buy_basket_sell_components,6.0
504100,59282.5,59289.5,-7.0,-0.011806475008222368,buy_basket_sell_components,7.0
504200,59282.5,59288.0,-5.5,-0.0092767507758737,buy_basket_sell_components,5.5
504300,59279.5,59291.0,-11.5,-0.019395861091902653,buy_basket_sell_components,11.5
504400,59279.5,59290.5,-11.0,-0.018552719238326545,buy_basket_sell_components,11.0
504500,59268.5,59291.5,-23.0,-0.03879139505662701,buy_basket_sell_components,23.0
504600,59265.0,59290.0,-25.0,-0.042165626581210994,buy_basket_sell_components,25.0
504700,59265.0,59289.5,-24.5,-0.04132266252877828,buy_basket_sell_components,24.5
504800,59267.5,59289.5,-22.0,-0.03710606431155601,buy_basket_sell_components,22.0
504900,59265.5,59289.5,-24.0,-0.04047934288533383,buy_basket_sell_components,24.0
505000,59266.0,59288.0,-22.0,-0.0371070031034948,buy_basket_sell_components,22.0
505100,59276.5,59289.5,-13.0,-0.021926310729555823,buy_basket_sell_components,13.0
505200,59277.0,59293.0,-16.0,-0.026984635623092102,buy_basket_sell_components,16.0
505300,59284.5,59295.5,-11.0,-0.018551154809386884,buy_basket_sell_components,11.0
505400,59274.5,59296.0,-21.5,-0.036258769562871024,buy_basket_sell_components,21.5
505500,59272.0,59292.5,-20.5,-0.03457435594721086,buy_basket_sell_components,20.5
505600,59274.5,59286.5,-12.0,-0.02024069560523897,buy_basket_sell_components,12.0
505700,59278.5,59288.5,-10.0,-0.016866677348895655,buy_basket_sell_components,10.0
505800,59287.5,59297.0,-9.5,-0.016021046595949207,buy_basket_sell_components,9.5
505900,59287.5,59295.5,-8.0,-0.01349174895228137,buy_basket_sell_components,8.0
506000,59285.5,59295.0,-9.5,-0.016021586980352477,buy_basket_sell_components,9.5
506100,59289.5,59296.0,-6.5,-0.01096195358877496,buy_basket_sell_components,6.5
506200,59292.5,59297.0,-4.5,-0.007588916808607519,buy_basket_sell_components,4.5
506300,59291.5,59298.5,-7.0,-0.011804683086418712,buy_basket_sell_components,7.0
506400,59294.5,59299.0,-4.5,-0.007588660854314575,buy_basket_sell_components,4.5
506500,59297.0,59301.0,-4.0,-0.006745248815365677,buy_basket_sell_components,4.0
506600,59299.0,59301.0,-2.0,-0.0033726244076828383,buy_basket_sell_components,2.0
616500,59357.0,59358.5,-1.5,-0.002527018034485373,buy_basket_sell_components,1.5
616600,59357.5,59359.0,-1.5,-0.002526996748597517,buy_basket_sell_components,1.5
617800,59361.5,59364.5,-3.0,-0.005053525254992462,buy_basket_sell_components,3.0
618500,59362.5,59365.0,-2.5,-0.00421123557651815,buy_basket_sell_components,2.5
618700,59363.0,59364.5,-1.5,-0.002526762627496231,buy_basket_sell_components,1.5
618800,59360.5,59365.0,-4.5,-0.00758022403773267,buy_basket_sell_components,4.5
618900,59356.0,59365.0,-9.0,-0.01516044807546534,buy_basket_sell_components,9.0
619000,59360.0,59365.0,-5.0,-0.0084224711530363,buy_basket_sell_components,5.0
619100,59355.5,59365.5,-10.0,-0.01684480043122689,buy_basket_sell_components,10.0
619200,59354.5,59365.5,-11.0,-0.018529280474349583,buy_basket_sell_components,11.0
619300,59354.5,59365.5,-11.0,-0.018529280474349583,buy_basket_sell_components,11.0
619400,59353.5,59364.0,-10.5,-0.017687487366080452,buy_basket_sell_components,10.5
619500,59351.5,59362.5,-11.0,-0.018530216887765846,buy_basket_sell_components,11.0
619600,59359.5,59365.5,-6.0,-0.010106880258736135,buy_basket_sell_components,6.0
619800,59357.5,59362.5,-5.0,-0.008422825858075385,buy_basket_sell_components,5.0
619900,59353.5,59361.0,-7.5,-0.012634558043159652,buy_basket_sell_components,7.5
620000,59354.5,59359.5,-5.0,-0.008423251543560845,buy_basket_sell_components,5.0
620100,59353.0,59359.5,-6.5,-0.0109502270066291,buy_basket_sell_components,6.5
620200,59350.5,59360.5,-10.0,-0.016846219287236463,buy_basket_sell_components,10.0
620300,59357.0,59360.5,-3.5,-0.005896176750532761,buy_basket_sell_components,3.5
620400,59356.5,59361.0,-4.5,-0.00758073482589579,buy_basket_sell_components,4.5
621000,59345.0,59348.0,-3.0,-0.005054930241962661,buy_basket_sell_components,3.0
814500,59194.5,59196.0,-1.5,-0.002533954996959254,buy_basket_sell_components,1.5
814600,59192.5,59197.5,-5.0,-0.00844630263102327,buy_basket_sell_components,5.0
814700,59193.5,59197.5,-4.0,-0.006757042104818616,buy_basket_sell_components,4.0
815000,59193.0,59194.5,-1.5,-0.0025340192078655956,buy_basket_sell_components,1.5
815300,59188.0,59189.5,-1.5,-0.0025342332677248496,buy_basket_sell_components,1.5
815500,59184.5,59188.0,-3.5,-0.0059133608163816995,buy_basket_sell_components,3.5
815600,59189.5,59191.5,-2.0,-0.0033788635192552982,buy_basket_sell_components,2.0
829100,59224.5,59231.5,-7.0,-0.011818036011244018,buy_basket_sell_components,7.0
829200,59226.5,59231.5,-5.0,-0.008441454293745727,buy_basket_sell_components,5.0
829300,59229.5,59234.5,-5.0,-0.008441026766495876,buy_basket_sell_components,5.0
829400,59232.0,59234.0,-2.0,-0.003376439207212074,buy_basket_sell_components,2.0
829500,59233.0,59236.0,-3.0,-0.005064487811466001,buy_basket_sell_components,3.0
829600,59234.5,59240.5,-6.0,-0.010128206210278441,buy_basket_sell_components,6.0
829700,59236.0,59239.0,-3.0,-0.005064231334087341,buy_basket_sell_components,3.0
829800,59234.5,59236.5,-2.0,-0.003376296708954783,buy_basket_sell_components,2.0
829900,59236.5,59239.5,-3.0,-0.005064188590383106,buy_basket_sell_components,3.0
830000,59233.5,59240.0,-6.5,-0.010972316002700879,buy_basket_sell_components,6.5
830100,59227.5,59240.0,-12.5,-0.02110060769750169,buy_basket_sell_components,12.5
830200,59223.5,59240.0,-16.5,-0.027852802160702225,buy_basket_sell_components,16.5
830300,59229.5,59240.5,-11.0,-0.01856837805217714,buy_basket_sell_components,11.0
830400,59225.5,59240.5,-15.0,-0.025320515525696103,buy_basket_sell_components,15.0
830500,59219.0,59235.0,-16.0,-0.027011057651726178,buy_basket_sell_components,16.0
830600,59215.5,59233.0,-17.5,-0.029544341836476286,buy_basket_sell_components,17.5
830700,59215.5,59235.0,-19.5,-0.03291972651304128,buy_basket_sell_components,19.5
830800,59212.5,59231.5,-19.0,-0.03207752631623376,buy_basket_sell_components,19.0
830900,59220.5,59235.0,-14.5,-0.024478770996876845,buy_basket_sell_components,14.5
831000,59221.5,59228.5,-7.0,-0.011818634610027268,buy_basket_sell_components,7.0
831100,59225.5,59231.0,-5.5,-0.009285678107747632,buy_basket_sell_components,5.5
831200,59228.5,59236.0,-7.5,-0.012661219528665,buy_basket_sell_components,7.5
831300,59230.0,59234.5,-4.5,-0.007596924089846288,buy_basket_sell_components,4.5
831400,59232.0,59240.5,-8.5,-0.014348292131227791,buy_basket_sell_components,8.5
831500,59230.5,59242.0,-11.5,-0.019411903716957564,buy_basket_sell_components,11.5
831600,59234.5,59245.5,-11.0,-0.01856681098142475,buy_basket_sell_components,11.0
831700,59230.5,59243.5,-13.0,-0.021943335555799373,buy_basket_sell_components,13.0
831800,59230.0,59241.5,-11.5,-0.019412067553995088,buy_basket_sell_components,11.5
831900,59233.5,59241.0,-7.5,-0.012660150908998835,buy_basket_sell_components,7.5
832000,59230.5,59238.5,-8.0,-0.013504730876035011,buy_basket_sell_components,8.0
832100,59232.5,59241.5,-9.0,-0.015192052868343983,buy_basket_sell_components,9.0
832200,59232.0,59241.0,-9.0,-0.015192181090798604,buy_basket_sell_components,9.0
832300,59228.5,59241.5,-13.0,-0.021944076365385753,buy_basket_sell_components,13.0
832400,59235.5,59241.0,-5.5,-0.009284110666599146,buy_basket_sell_components,5.5
832500,59236.0,59239.5,-3.5,-0.005908220022113624,buy_basket_sell_components,3.5
832600,59230.0,59239.5,-9.5,-0.016036597202879834,buy_basket_sell_components,9.5
832700,59230.5,59239.0,-8.5,-0.0143486554465808,buy_basket_sell_components,8.5
832800,59231.0,59240.5,-9.5,-0.016036326499607532,buy_basket_sell_components,9.5
832900,59228.5,59241.5,-13.0,-0.021944076365385753,buy_basket_sell_components,13.0
833000,59227.5,59241.0,-13.5,-0.022788271636197902,buy_basket_sell_components,13.5
833100,59225.5,59246.0,-20.5,-0.03460149208385376,buy_basket_sell_components,20.5
833200,59224.5,59248.5,-24.0,-0.04050735461657257,buy_basket_sell_components,24.0
833300,59219.5,59241.5,-22.0,-0.037136129233729734,buy_basket_sell_components,22.0
833400,59215.0,59242.5,-27.5,-0.04641937798033506,buy_basket_sell_components,27.5
833500,59213.5,59244.0,-30.5,-0.0514820066167038,buy_basket_sell_components,30.5
833600,59212.5,59240.0,-27.5,-0.04642133693450371,buy_basket_sell_components,27.5
833700,59218.5,59242.0,-23.5,-0.03966780324769589,buy_basket_sell_components,23.5
833800,59215.5,59238.5,-23.0,-0.03882610126860066,buy_basket_sell_components,23.0
833900,59220.5,59239.5,-19.0,-0.03207319440575967,buy_basket_sell_components,19.0
834000,59216.0,59240.5,-24.5,-0.04135684202530364,buy_basket_sell_components,24.5
834100,59223.5,59242.5,-19.0,-0.03207157024095877,buy_basket_sell_components,19.0
834200,59217.0,59241.5,-24.5,-0.04135614391938084,buy_basket_sell_components,24.5
834300,59210.5,59239.5,-29.0,-0.04895382304037002,buy_basket_sell_components,29.0
834400,59213.5,59240.0,-26.5,-0.04473328831870358,buy_basket_sell_components,26.5
834500,59208.5,59237.5,-29.0,-0.04895547583878456,buy_basket_sell_components,29.0
834600,59201.5,59235.5,-34.0,-0.057398013015843546,buy_basket_sell_components,34.0
834700,59199.5,59236.0,-36.5,-0.061617935039503004,buy_basket_sell_components,36.5
834800,59199.0,59235.5,-36.5,-0.06161845514936144,buy_basket_sell_components,36.5
834900,59200.5,59236.5,-36.0,-0.06077334076118609,buy_basket_sell_components,36.0
835000,59201.5,59237.0,-35.5,-0.05992876074075325,buy_basket_sell_components,35.5
835100,59206.5,59238.5,-32.0,-0.054018923504140046,buy_basket_sell_components,32.0
835200,59207.5,59238.5,-31.0,-0.05233083214463567,buy_basket_sell_components,31.0
835300,59209.5,59238.0,-28.5,-0.04811100982477464,buy_basket_sell_components,28.5
835400,59208.5,59239.5,-31.0,-0.05232994876729209,buy_basket_sell_components,31.0
835500,59214.5,59237.0,-22.5,-0.037983017370899944,buy_basket_sell_components,22.5
835600,59211.5,59240.0,-28.5,-0.04810938555030385,buy_basket_sell_components,28.5
835700,59219.5,59241.5,-22.0,-0.037136129233729734,buy_basket_sell_components,22.0
835800,59211.5,59237.5,-26.0,-0.04389111626925512,buy_basket_sell_components,26.0
835900,59210.0,59237.5,-27.5,-0.04642329605401983,buy_basket_sell_components,27.5
836000,59207.5,59239.5,-32.0,-0.054018011630753135,buy_basket_sell_components,32.0
836100,59201.5,59236.0,-34.5,-0.058241609831859005,buy_basket_sell_components,34.5
836200,59198.5,59237.5,-39.0,-0.06583667440388268,buy_basket_sell_components,39.0
836300,59201.5,59236.5,-35.0,-0.0590851924067087,buy_basket_sell_components,35.0
836400,59201.5,59235.5,-34.0,-0.057398013015843546,buy_basket_sell_components,34.0
836500,59203.5,59241.0,-37.5,-0.06330075454499418,buy_basket_sell_components,37.5
836600,59200.5,59237.0,-36.5,-0.06161689484612658,buy_basket_sell_components,36.5
836700,59198.5,59236.5,-38.0,-0.06414963747014088,buy_basket_sell_components,38.0
836800,59195.5,59240.0,-44.5,-0.07511816340310601,buy_basket_sell_components,44.5
836900,59189.5,59235.5,-46.0,-0.0776561352567295,buy_basket_sell_components,46.0
837000,59195.5,59246.0,-50.5,-0.08523782196266413,buy_basket_sell_components,50.5
837100,59195.5,59244.5,-49.0,-0.08270809948602824,buy_basket_sell_components,49.0
837200,59200.5,59243.5,-43.0,-0.0725818022230287,buy_basket_sell_components,43.0
837300,59197.5,59242.0,-44.5,-0.07511562742648797,buy_basket_sell_components,44.5
837400,59191.5,59235.5,-44.0,-0.07427978154991517,buy_basket_sell_components,44.0
837500,59187.5,59239.5,-52.0,-0.08777926889997383,buy_basket_sell_components,52.0
837600,59184.5,59238.0,-53.5,-0.09031365002194537,buy_basket_sell_components,53.5
837700,59187.5,59237.5,-50.0,-0.0844059928254906,buy_basket_sell_components,50.0
837800,59187.5,59237.0,-49.5,-0.08356263821597988,buy_basket_sell_components,49.5
837900,59182.5,59233.5,-51.0,-0.08609992656182734,buy_basket_sell_components,51.0
838000,59178.5,59233.0,-54.5,-0.09200952171931187,buy_basket_sell_components,54.5
838100,59178.5,59233.5,-55.0,-0.09285286197844125,buy_basket_sell_components,55.0
838200,59177.0,59233.0,-56.0,-0.09454189387672413,buy_basket_sell_components,56.0
838300,59179.5,59234.5,-55.0,-0.09285129443145464,buy_basket_sell_components,55.0
838400,59181.0,59235.0,-54.0,-0.09116231957457585,buy_basket_sell_components,54.0
838500,59182.0,59234.0,-52.0,-0.08778741938751393,buy_basket_sell_components,52.0
838600,59188.0,59234.0,-46.0,-0.0776581017658777,buy_basket_sell_components,46.0
838700,59194.0,59235.5,-41.5,-0.07005933941639726,buy_basket_sell_components,41.5
838800,59199.0,59234.5,-35.5,-0.05993129004212073,buy_basket_sell_components,35.5
838900,59193.5,59235.5,-42.0,-0.07090342784310084,buy_basket_sell_components,42.0
839000,59201.5,59236.5,-35.0,-0.0590851924067087,buy_basket_sell_components,35.0
839100,59204.5,59236.5,-32.0,-0.054020747343276526,buy_basket_sell_components,32.0
839200,59202.5,59238.0,-35.5,-0.05992774907998245,buy_basket_sell_components,35.5
839300,59198.5,59236.0,-37.5,-0.06330609764332501,buy_basket_sell_components,37.5
839400,59195.5,59237.0,-41.5,-0.07005756537299324,buy_basket_sell_components,41.5
839500,59192.5,59234.5,-42.0,-0.07090462483856536,buy_basket_sell_components,42.0
839600,59191.5,59233.0,-41.5,-0.07006229635507234,buy_basket_sell_components,41.5
839700,59191.5,59234.5,-43.0,-0.07259283019186454,buy_basket_sell_components,43.0
839800,59189.0,59232.5,-43.5,-0.07343941248470012,buy_basket_sell_components,43.5
839900,59185.5,59225.5,-40.0,-0.06753847582544681,buy_basket_sell_components,40.0
840000,59185.0,59227.0,-42.0,-0.07091360359295591,buy_basket_sell_components,42.0
840100,59182.5,59226.5,-44.0,-0.07429106903159903,buy_basket_sell_components,44.0
840200,59174.0,59221.5,-47.5,-0.08020735712536832,buy_basket_sell_components,47.5
840300,59172.0,59216.0,-44.0,-0.07430424209673062,buy_basket_sell_components,44.0
840400,59170.0,59216.5,-46.5,-0.07852541099186881,buy_basket_sell_components,46.5
840500,59173.5,59214.5,-41.0,-0.06923979768468871,buy_basket_sell_components,41.0
840600,59173.5,59215.5,-42.0,-0.07092737543379689,buy_basket_sell_components,42.0
840700,59171.5,59216.0,-44.5,-0.07514860848419345,buy_basket_sell_components,44.5
840800,59175.5,59215.5,-40.0,-0.06754988136552086,buy_basket_sell_components,40.0
840900,59170.5,59214.5,-44.0,-0.07430612434454399,buy_basket_sell_components,44.0
841000,59169.0,59215.0,-46.0,-0.07768301950519294,buy_basket_sell_components,46.0
841100,59165.5,59214.5,-49.0,-0.08275000211096945,buy_basket_sell_components,49.0
841200,59165.0,59214.5,-49.5,-0.08359438988761198,buy_basket_sell_components,49.5
841300,59168.5,59217.0,-48.5,-0.08190215647533647,buy_basket_sell_components,48.5
841400,59172.5,59217.5,-45.0,-0.0759910499430067,buy_basket_sell_components,45.0
841500,59173.5,59216.5,-43.0,-0.07261489618602923,buy_basket_sell_components,43.0
841600,59170.5,59217.5,-47.0,-0.07936842994047368,buy_basket_sell_components,47.0
841700,59170.5,59218.5,-48.0,-0.08105575115884395,buy_basket_sell_components,48.0
841800,59173.5,59216.5,-43.0,-0.07261489618602923,buy_basket_sell_components,43.0
841900,59170.5,59219.5,-49.0,-0.0827430153918895,buy_basket_sell_components,49.0
842000,59164.5,59214.5,-50.0,-0.08443877766425453,buy_basket_sell_components,50.0
842100,59161.5,59216.5,-55.0,-0.09287951837747925,buy_basket_sell_components,55.0
842200,59162.0,59217.5,-55.5,-0.09372229492970828,buy_basket_sell_components,55.5
842300,59161.5,59214.5,-53.0,-0.0895051043241098,buy_basket_sell_components,53.0
842400,59158.5,59211.5,-53.0,-0.08950963917482246,buy_basket_sell_components,53.0
842500,59159.5,59211.5,-52.0,-0.08782077805831637,buy_basket_sell_components,52.0
842600,59157.0,59211.5,-54.5,-0.09204293084958158,buy_basket_sell_components,54.5
842700,59159.5,59214.5,-55.0,-0.09288265543067999,buy_basket_sell_components,55.0
842800,59165.5,59214.5,-49.0,-0.08275000211096945,buy_basket_sell_components,49.0
842900,59169.0,59214.5,-45.5,-0.07683928767447162,buy_basket_sell_components,45.5
843000,59173.5,59217.5,-44.0,-0.07430235994427323,buy_basket_sell_components,44.0
843100,59174.5,59219.0,-44.5,-0.07514480149951873,buy_basket_sell_components,44.5
843200,59174.5,59220.5,-46.0,-0.07767580483109734,buy_basket_sell_components,46.0
843300,59171.5,59219.5,-48.0,-0.08105438242470808,buy_basket_sell_components,48.0
843400,59165.5,59216.5,-51.0,-0.08612464431366258,buy_basket_sell_components,51.0
843500,59168.5,59216.5,-48.0,-0.08105848876580007,buy_basket_sell_components,48.0
843600,59171.5,59221.0,-49.5,-0.08358521470424343,buy_basket_sell_components,49.5
843700,59172.0,59219.5,-47.5,-0.08021006594111738,buy_basket_sell_components,47.5
843800,59169.5,59218.0,-48.5,-0.08190077341348914,buy_basket_sell_components,48.5
843900,59170.0,59221.0,-51.0,-0.08611809999831141,buy_basket_sell_components,51.0
844000,59167.0,59215.5,-48.5,-0.08190423115569404,buy_basket_sell_components,48.5
844100,59162.5,59215.0,-52.5,-0.08865996791353542,buy_basket_sell_components,52.5
844200,59163.5,59215.0,-51.5,-0.08697120661994427,buy_basket_sell_components,51.5
844300,59164.5,59224.5,-60.0,-0.10130942430919636,buy_basket_sell_components,60.0
844400,59166.5,59226.0,-59.5,-0.1004626346536994,buy_basket_sell_components,59.5
844500,59172.0,59226.5,-54.5,-0.09201961959595789,buy_basket_sell_components,54.5
844600,59182.5,59227.0,-44.5,-0.07513465142586996,buy_basket_sell_components,44.5
844700,59175.5,59234.5,-59.0,-0.09960411584465136,buy_basket_sell_components,59.0
844800,59173.0,59234.5,-61.5,-0.10382462922789927,buy_basket_sell_components,61.5
844900,59171.5,59231.5,-60.0,-0.10129745152494872,buy_basket_sell_components,60.0
845000,59173.5,59234.0,-60.5,-0.10213728601816524,buy_basket_sell_components,60.5
845100,59177.0,59236.5,-59.5,-0.10044482709140479,buy_basket_sell_components,59.5
845200,59162.5,59227.5,-65.0,-0.10974631716685662,buy_basket_sell_components,65.0
845300,59171.5,59236.5,-65.0,-0.10972964304103044,buy_basket_sell_components,65.0
845400,59174.5,59235.0,-60.5,-0.10213556174558959,buy_basket_sell_components,60.5
